COD_RES;RES_LIB;TEC_COL
16150;CHABANAIS;0
16160;GOND PONTOUVRE;0
16190;MONTMOREAU ST CYBARD;0
16200;JARNAC;0
16230;MANSLE;0
16250;BLANZAC PORCHERESSE;0
16260;CHASSENEUIL SUR BONNIEURE;0
16290;HIERSAC;0
16300;BARBEZIEUX ST HILAIRE;0
16320;VILLEBOIS LAVALETTE;0
16350;CHAMPAGNE MOUTON;0
16370;CHERVES RICHEMONT;0
16380;MARTHON;0
16400;LA COURONNE;0
16420;BRIGUEUIL;0
16430;CHAMPNIERS;0
16440;ROULLET ST ESTEPHE;0
16450;ST CLAUD;0
16460;AUNAC;0
16470;ST MICHEL;0
16480;BROSSAC;0
16490;ALLOUE;0
16500;CONFOLENS;0
16560;TOURRIERS;0
16590;BRIE;0
16600;RUELLE SUR TOUVRE;0
16710;ST YRIEIX SUR CHARENTE;0
16720;ST MEME LES CARRIERES;0
16730;FLEAC;0
16800;SOYAUX;0
17100;SAINTES;0
17110;ST GEORGES DE DIDONNE;0
17130;MONTENDRE;0
17132;MESCHERS SUR GIRONDE;0
17139;DOMPIERRE SUR MER;0
17150;MIRAMBEAU;0
17170;COURCON;0
17180;PERIGNY;0
17200;ROYAN;0
17210;MONTLIEU LA GARDE;0
17220;LA JARRIE;0
17240;ST GENIS DE SAINTONGE;0
17260;GEMOZAC;0
17270;MONTGUYON;0
17300;ROCHEFORT;0
17320;MARENNES;0
17340;CHATELAILLON PLAGE;0
17370;ST TROJAN LES BAINS;0
17390;LA TREMBLADE;0
17420;ST PALAIS SUR MER;0
17430;TONNAY CHARENTE;0
17460;THENAC;0
17470;AULNAY;0
17490;BEAUVAIS SUR MATHA;0
17500;JONZAC;0
17510;NERE;0
17520;ARCHIAC;0
17530;ARVERT;0
17540;COURCON;0
17550;DOLUS D OLERON;0
17560;BOURCEFRANC LE CHAPUS;0
17570;LES MATHES;0
17580;LE BOIS PLAGE EN RE;0
17600;SAUJON;0
17610;CHANIERS;0
17620;ST AGNANT;0
17630;LA FLOTTE;0
17640;VAUX SUR MER;0
17700;SURGERES;0
17730;SOUBISE;0
17740;STE MARIE DE RE;0
17750;ETAULES;0
17770;BRIZAMBOURG;0
17780;SOUBISE;0
17800;PONS;0
17810;ST GEORGES DES COTEAUX;0
17870;ROCHEFORT;0
17890;CHAILLEVETTE;0
07440;ALBOUSSIERE;0
07460;ST PAUL LE JEUNE;0
07470;COUCOURON;0
07500;ST PERAY;0
07530;ANTRAIGUES SUR VOLANE;0
07570;DESAIGNES;0
07600;VALS LES BAINS;0
07690;VOCANCE;0
07700;BOURG ST ANDEOL;0
07790;ST ALBAN D AY;0
07800;LA VOULTE SUR RHONE;0
08090;CHARLEVILLE MEZIERES;0
08120;BOGNY SUR MEUSE;0
08130;ATTIGNY;0
08150;RIMOGNE;0
08160;FLIZE;0
08190;ASFELD;0
08200;SEDAN;0
08220;CHAUMONT PORCIEN;0
09500;MIREPOIX;0
09600;LAROQUE D OLMES;0
09700;SAVERDUN;0
09800;CASTILLON EN COUSERANS;0
10100;ROMILLY SUR SEINE;0
10120;ST ANDRE LES VERGERS;0
10130;ERVY LE CHATEL;0
10150;PONT STE MARIE;0
10170;MERY SUR SEINE;0
10180;ST LYE;0
10200;BAR SUR AUBE;0
10220;PINEY;0
10240;RAMERUPT;0
10260;ST PARRES LES VAUDES;0
10270;LUSIGNY SUR BARSE;0
10290;MARCILLY LE HAYER;0
10300;STE SAVINE;0
10320;BOUILLY;0
10340;LES RICEYS;0
10360;ESSOYES;0
10380;PLANCY L ABBAYE;0
10390;CLEREY;0
10410;ST PARRES AUX TERTRES;0
10430;ROSIERES PRES TROYES;0
10450;BREVIANDES;0
10500;BRIENNE LE CHATEAU;0
10510;MAIZIERES LA GRANDE PAROISSE;0
10600;LA CHAPELLE ST LUC;0
10700;ARCIS SUR AUBE;0
10800;ST JULIEN LES VILLAS;0
11100;NARBONNE;0
11120;GINESTAS;0
11150;BRAM;0
11170;ALZONNE;0
11210;PORT LA NOUVELLE;0
11220;LAGRASSE;0
11240;BELVEZE DU RAZES;0
11250;ST HILAIRE;0
11270;FANJEAUX;0
11290;MONTREAL;0
11310;SAISSAC;0
11320;LABASTIDE D ANJOU;0
11340;BELCAIRE;0
11360;DURBAN CORBIERES;0
11400;CASTELNAUDARY;0
11410;SALLES SUR L HERS;0
11480;PORT LA NOUVELLE;0
11500;QUILLAN;0
11510;FITOU;0
11560;FLEURY;0
11570;CAZILHAC;0
11590;CUXAC D AUDE;0
11600;CONQUES SUR ORBIEL;0
11610;VILLEMOUSTAUSSOU;0
11620;VILLEMOUSTAUSSOU;0
11700;CAPENDU;0
11800;TREBES;0
12100;MILLAU;0
12120;CASSAGNES BEGONHES;0
12130;ST GENIEZ D OLT;0
12150;SEVERAC LE CHATEAU;0
12160;BARAQUEVILLE;0
12200;VILLEFRANCHE DE ROUERGUE;0
12230;LA CAVALERIE;0
12240;RIEUPEYROUX;0
12270;NAJAC;0
12310;LAISSAC;0
12320;ST CYPRIEN SUR DOURDOU;0
12330;MARCILLAC VALLON;0
12340;BOZOULS;0
12350;LANUEJOULS;0
12360;CAMARES;0
12370;BELMONT SUR RANCE;0
12380;ST SERNIN SUR RANCE;0
12390;RIGNAC;0
12400;ST AFFRIQUE;0
12410;SALLES CURAN;0
12420;STE GENEVIEVE SUR ARGENCE;0
12430;VILLEFRANCHE DE PANAT;0
12440;LA SALVETAT PEYRALES;0
12450;LA PRIMAUBE;0
12460;ST AMANS DES COTS;0
12480;BROQUIES;0
12490;ST ROME DE CERNON;0
12500;ESPALION;0
12510;OLEMPS;0
12520;AGUESSAC;0
12550;COUPIAC;0
12560;CAMPAGNAC;0
12600;MUR DE BARREZ;0
12630;GAGES;0
12700;CAPDENAC GARE;0
12740;SEBAZAC CONCOURES;0
12800;NAUCELLE;0
12850;ONET LE CHATEAU;0
13002;MARSEILLE 02;0
13003;MARSEILLE 03;0
13005;MARSEILLE 05;0
13006;MARSEILLE 06;0
13007;MARSEILLE 07;0
13009;MARSEILLE 09;0
13010;MARSEILLE 10;0
13012;MARSEILLE 12;0
13014;MARSEILLE 14;0
13016;MARSEILLE 16;0
13103;TARASCON;0
13109;SIMIANE COLLONGUE;0
13110;PORT DE BOUC;0
13112;LA DESTROUSSE;0
13113;LAMANON;0
13119;ST SAVOURNIN;0
13120;GARDANNE;0
13122;VENTABREN;0
13124;PEYPIN;0
13127;VITROLLES;0
13140;MIRAMAS;0
13150;TARASCON;0
13160;CHATEAURENARD;0
13170;LES PENNES MIRABEAU;0
13180;MARIGNANE;0
13190;ALLAUCH;0
13200;ARLES;0
13210;ST REMY DE PROVENCE;0
13220;CHATEAUNEUF LES MARTIGUES;0
13230;PORT ST LOUIS DU RHONE;0
13250;ST CHAMAS;0
13260;CASSIS;0
13270;FOS SUR MER;0
13300;SALON DE PROVENCE;0
13310;ST MARTIN DE CRAU;0
13320;BOUC BEL AIR;0
13330;PELISSANNE;0
13340;ROGNAC;0
13350;CHARLEVAL;0
13360;ROQUEVAIRE;0
13370;MALLEMORT;0
13380;PLAN DE CUQUES;0
13390;AURIOL;0
13400;AUBAGNE;0
13410;LAMBESC;0
13420;GEMENOS;0
13430;EYGUIERES;0
13450;GRANS;0
13460;SAINTES MARIES DE LA MER;0
13470;CARNOUX EN PROVENCE;0
13480;CABRIES;0
13500;MARTIGUES;0
2BC08;code géographique 2BC08;0
2BC09;code géographique 2BC09;0
2BC10;code géographique 2BC10;0
2BC11;code géographique 2BC11;0
30C01;code géographique 30C01;0
30C02;code géographique 30C02;0
30C03;code géographique 30C03;0
30C04;code géographique 30C04;0
34C01;code géographique 34C01;0
34C02;code géographique 34C02;0
35C01;code géographique 35C01;0
38C02;code géographique 38C02;0
38C03;code géographique 38C03;0
38C04;code géographique 38C04;0
38C05;code géographique 38C05;0
39C01;code géographique 39C01;0
03350;CERILLY;0
03360;ST BONNET TRONCAIS;0
03380;HURIEL;0
03390;MONTMARAULT;0
03400;YZEURE;0
03410;DOMERAT;0
03420;MARCILLAT EN COMBRAILLE;0
03430;COSNE D ALLIER;0
03440;BUXIERES LES MINES;0
03450;EBREUIL;0
03460;VILLENEUVE SUR ALLIER;0
03470;SALIGNY SUR ROUDON;0
03500;ST POURCAIN SUR SIOULE;0
03510;MOLINET;0
03600;COMMENTRY;0
03630;DESERTINES;0
03700;BELLERIVE SUR ALLIER;0
03800;GANNAT;0
04120;CASTELLANE;0
04130;VOLX;0
04150;BANON;0
04160;CHATEAU ARNOUX ST AUBAN;0
04180;VILLENEUVE;0
04200;SISTERON;0
04210;VALENSOLE;0
04230;ST ETIENNE LES ORGUES;0
04250;LA MOTTE DU CAIRE;0
04270;MEZEL;0
04290;VOLONNE;0
04300;FORCALQUIER;0
04320;ENTREVAUX;0
04330;BARREME;0
40C01;code géographique 40C01;0
48C02;code géographique 48C02;0
54C08;code géographique 54C08;0
60C04;code géographique 60C04;0
65C03;code géographique 65C03;0
74C01;code géographique 74C01;0
80C03;code géographique 80C03;0
89C01;code géographique 89C01;0
90C01;code géographique 90C01;0
90C02;code géographique 90C02;0
90C03;code géographique 90C03;0
91C01;code géographique 91C01;0
91C02;code géographique 91C02;0
91C03;code géographique 91C03;0
91C04;code géographique 91C04;0
91C05;code géographique 91C05;0
95C01;code géographique 95C01;0
95C02;code géographique 95C02;0
9A000;code géographique 9A000;0
9A010;code géographique 9A010;0
9A011;code géographique 9A011;0
9A012;code géographique 9A012;0
9A013;code géographique 9A013;0
9A014;code géographique 9A014;0
9A015;code géographique 9A015;0
9A016;code géographique 9A016;0
9A017;code géographique 9A017;0
9A018;code géographique 9A018;0
9A019;code géographique 9A019;0
9A020;code géographique 9A020;0
9A021;code géographique 9A021;0
9A022;code géographique 9A022;0
9A023;code géographique 9A023;0
9A025;code géographique 9A025;0
9A026;code géographique 9A026;0
9A027;code géographique 9A027;0
9A028;code géographique 9A028;0
9A029;code géographique 9A029;0
9A030;code géographique 9A030;0
9A031;code géographique 9A031;0
9A033;code géographique 9A033;0
9A034;code géographique 9A034;0
9A036;code géographique 9A036;0
9A050;code géographique 9A050;0
9B018;code géographique 9B018;0
9B032;code géographique 9B032;0
9C051;code géographique 9C051;0
9D014;code géographique 9D014;0
9D040;code géographique 9D040;0
01800;MEXIMIEUX;0
01851;COLIGNY;0
01960;PERONNAS;0
01990;CHATILLON SUR CHALARONNE;0
02100;ST QUENTIN;0
02110;BOHAIN EN VERMANDOIS;0
02130;FERE EN TARDENOIS;0
02140;VERVINS;0
02160;BEAURIEUX;0
02190;GUIGNICOURT;0
02210;OULCHY LE CHATEAU;0
02230;BOHAIN EN VERMANDOIS;0
02250;MARLE;0
02260;LA CAPELLE;0
02290;VIC SUR AISNE;0
02310;CHARLY;0
02330;CONDE EN BRIE;0
02340;MONTCORNET;0
02370;BRAINE;0
02380;COUCY LE CHATEAU AUFFRIQUE;0
02400;CHATEAU THIERRY;0
02420;BELLICOURT;0
02440;MONTESCOURT LIZEROLLES;0
02450;BOUE;0
02470;NEUILLY ST FRONT;0
02490;ETREILLERS;0
02500;HIRSON;0
02520;FLAVY LE MARTEL;0
02570;CHARLY;0
02580;ETREAUPONT;0
02600;VILLERS COTTERETS;0
02620;LA CAPELLE;0
02630;BOHAIN EN VERMANDOIS;0
02670;CHAUNY;0
02680;GRUGIES;0
02700;TERGNIER;0
02720;RIBEMONT;0
02800;LA FERE;0
02820;ST ERME OUTRE ET RAMECOURT;0
02840;LAON;0
02850;JAULGONNE;0
02860;LAON;0
02870;LAON;0
02880;CROUY;0
03100;MONTLUCON;0
03120;LAPALISSE;0
03140;CHANTELLE;0
03160;BOURBON L ARCHAMBAULT;0
03170;DOYET;0
03200;VICHY;0
03210;SOUVIGNY;0
03240;LE MONTET;0
03260;ST GERMAIN DES FOSSES;0
03270;ST YORRE;0
03290;DOMPIERRE SUR BESBRE;0
03310;NERIS LES BAINS;0
03320;LURCY LEVIS;0
03330;BELLENAVES;0
03340;NEUILLY LE REAL;0
06830;ST MARTIN DU VAR;0
06910;ROQUESTERON;0
06950;FALICON;0
07100;ANNONAY;0
07120;RUOMS;0
07130;ST PERAY;0
07150;VALLON PONT D ARC;0
07160;LE CHEYLARD;0
07200;AUBENAS;0
07220;VIVIERS;0
2BC07;code géographique 2BC07;0
07240;VERNOUX EN VIVARAIS;0
07260;JOYEUSE;0
07290;SATILLIEU;0
07310;ST MARTIN DE VALAMAS;0
07330;THUEYTS;0
07350;CRUAS;0
07360;LES OLLIERES SUR EYRIEUX;0
07370;SARRAS;0
07380;LALEVADE D ARDECHE;0
07400;LE TEIL;0
07410;ST FELICIEN;0
07430;DAVEZIEUX;0
91560;CROSNE;0
91600;SAVIGNY SUR ORGE;0
91630;MAROLLES EN HUREPOIX;0
91830;LE COUDRAY MONTCEAUX;0
92000;NANTERRE;0
92250;LA GARENNE COLOMBES;0
92600;ASNIERES SUR SEINE;0
93000;BOBIGNY;0
93270;SEVRAN;0
93460;NOISY LE GRAND;0
94000;CRETEIL;0
94240;L HAY LES ROSES;0
94450;BOISSY ST LEGER;0
95000;CERGY;0
95110;SANNOIS;0
95150;TAVERNY;0
95210;ST GRATIEN;0
95270;LUZARCHES;0
95360;MONTMAGNY;0
95450;VIGNY;0
95490;CERGY;0
95540;MERY SUR OISE;0
95610;ERAGNY;0
95680;ST PRIX;0
95690;L ISLE ADAM;0
96999;code géographique 96999;0
06380;SOSPEL;0
06390;CONTES;0
06400;CANNES;0
06410;VALBONNE;0
06420;ST SAUVEUR SUR TINEE;0
06430;TENDE;0
06440;L ESCARENE;0
06450;LANTOSQUE;0
06460;ST VALLIER DE THIEY;0
06470;GUILLAUMES;0
06480;LA COLLE SUR LOUP;0
06500;MENTON;0
06510;CARROS;0
06530;PEYMEINADE;0
06550;LA ROQUETTE SUR SIAGNE;0
06560;VALBONNE;0
06570;LA COLLE SUR LOUP;0
06580;PEGOMAS;0
06590;MANDELIEU LA NAPOULE;0
06600;ANTIBES;0
06610;LA GAUDE;0
06620;LE BAR SUR LOUP;0
06640;LA GAUDE;0
06650;LE ROURET;0
06660;ST ETIENNE DE TINEE;0
06670;ST MARTIN DU VAR;0
06690;TOURRETTE LEVENS;0
06700;ST LAURENT DU VAR;0
06710;VILLARS SUR VAR;0
06730;ST ANDRE;0
06790;TOURRETTE LEVENS;0
06800;CAGNES SUR MER;0
06810;AURIBEAU SUR SIAGNE;0
04350;MALIJAI;0
04420;LE BRUSQUET;0
04500;RIEZ;0
04510;MALLEMOISSON;0
04700;ORAISON;0
04800;GREOUX LES BAINS;0
04860;PIERREVERT;0
05110;LA SAULCE;0
05120;L ARGENTIERE LA BESSEE;0
05150;ROSANS;0
05160;SAVINES LE LAC;0
05190;ESPINASSES;0
05230;CHORGES;0
05300;LARAGNE MONTEGLIN;0
05310;LA ROCHE DE RAME;0
05400;VEYNES;0
05700;SERRES;0
05800;ST FIRMIN;0
06110;LE CANNET;0
06140;VENCE;0
06190;ROQUEBRUNE CAP MARTIN;0
06210;MANDELIEU LA NAPOULE;0
06220;VALLAURIS;0
06230;VILLEFRANCHE SUR MER;0
06240;BEAUSOLEIL;0
06250;MOUGINS;0
06260;PUGET THENIERS;0
06270;VILLENEUVE LOUBET;0
06310;VILLEFRANCHE SUR MER;0
06320;CAP D AIL;0
06340;LA TRINITE;0
06360;EZE;0
06370;MOUANS SARTOUX;0
02C01;code géographique 02C01;0
04C01;code géographique 04C01;0
04C02;code géographique 04C02;0
04C03;code géographique 04C03;0
04C04;code géographique 04C04;0
04C05;code géographique 04C05;0
04C06;code géographique 04C06;0
04C07;code géographique 04C07;0
05C01;code géographique 05C01;0
05C02;code géographique 05C02;0
05C03;code géographique 05C03;0
05C04;code géographique 05C04;0
05C05;code géographique 05C05;0
05C06;code géographique 05C06;0
05C07;code géographique 05C07;0
06C01;code géographique 06C01;0
07C01;code géographique 07C01;0
07C02;code géographique 07C02;0
07C03;code géographique 07C03;0
07C04;code géographique 07C04;0
07C05;code géographique 07C05;0
09C01;code géographique 09C01;0
11C01;code géographique 11C01;0
11C02;code géographique 11C02;0
11C04;code géographique 11C04;0
11C05;code géographique 11C05;0
12C01;code géographique 12C01;0
12C02;code géographique 12C02;0
12C03;code géographique 12C03;0
12C04;code géographique 12C04;0
13C01;code géographique 13C01;0
13C02;code géographique 13C02;0
13C03;code géographique 13C03;0
14C01;code géographique 14C01;0
14C02;code géographique 14C02;0
14C03;code géographique 14C03;0
15C01;code géographique 15C01;0
16C01;code géographique 16C01;0
16C02;code géographique 16C02;0
17C01;code géographique 17C01;0
17C02;code géographique 17C02;0
17C03;code géographique 17C03;0
17C04;code géographique 17C04;0
17C05;code géographique 17C05;0
19C01;code géographique 19C01;0
21C01;code géographique 21C01;0
21C02;code géographique 21C02;0
21C03;code géographique 21C03;0
22C01;code géographique 22C01;0
22C02;code géographique 22C02;0
22C03;code géographique 22C03;0
23C01;code géographique 23C01;0
23C02;code géographique 23C02;0
23C03;code géographique 23C03;0
23C04;code géographique 23C04;0
25C01;code géographique 25C01;0
25C02;code géographique 25C02;0
25C03;code géographique 25C03;0
25C04;code géographique 25C04;0
26C01;code géographique 26C01;0
26C02;code géographique 26C02;0
26C03;code géographique 26C03;0
26C04;code géographique 26C04;0
27C01;code géographique 27C01;0
27C02;code géographique 27C02;0
27C03;code géographique 27C03;0
27C04;code géographique 27C04;0
27C05;code géographique 27C05;0
27C06;code géographique 27C06;0
27C07;code géographique 27C07;0
27C08;code géographique 27C08;0
27C09;code géographique 27C09;0
27C10;code géographique 27C10;0
27C11;code géographique 27C11;0
29C01;code géographique 29C01;0
29C02;code géographique 29C02;0
29C03;code géographique 29C03;0
29C04;code géographique 29C04;0
29C05;code géographique 29C05;0
2AC12;code géographique 2AC12;0
2AC13;code géographique 2AC13;0
2AC14;code géographique 2AC14;0
2AC15;code géographique 2AC15;0
2AC16;code géographique 2AC16;0
2AC17;code géographique 2AC17;0
2AC18;code géographique 2AC18;0
2AC19;code géographique 2AC19;0
2BC01;code géographique 2BC01;0
2BC02;code géographique 2BC02;0
2BC03;code géographique 2BC03;0
2BC04;code géographique 2BC04;0
2BC05;code géographique 2BC05;0
2BC06;code géographique 2BC06;0
81240;ST AMANS SOULT;0
81250;ALBAN;0
81260;BRASSAC;0
81270;LABASTIDE ROUAIROUX;0
81290;LABRUGUIERE;0
81300;GRAULHET;0
81310;LISLE SUR TARN;0
81320;MURAT SUR VEBRE;0
81330;VABRE;0
81340;VALENCE D ALBIGEOIS;0
81350;VALDERIES;0
81360;MONTREDON LABESSONNIE;0
81370;ST SULPICE;0
81380;LESCURE D ALBIGEOIS;0
81390;BRIATEXTE;0
81400;CARMAUX;0
81430;VILLEFRANCHE D ALBIGEOIS;0
81440;LAUTREC;0
81450;LE GARRIC;0
81600;GAILLAC;0
82000;MONTAUBAN;0
82130;LAFRANCAISE;0
82160;CAYLUS;0
82190;BOURG DE VISA;0
82400;VALENCE;0
83000;TOULON;0
83120;STE MAXIME;0
83140;SIX FOURS LES PLAGES;0
83150;BANDOL;0
83320;CARQUEIRANNE;0
83560;RIANS;0
83870;SIGNES;0
83980;LE LAVANDOU;0
84000;AVIGNON;0
84110;VAISON LA ROMAINE;0
84150;JONQUIERES;0
84360;LAURIS;0
84550;MORNAS;0
85000;LA ROCHE SUR YON;0
85100;LES SABLES D OLONNE;0
85120;LA CHATAIGNERAIE;0
85150;LA MOTHE ACHARD;0
85200;FONTENAY LE COMTE;0
85210;STE HERMINE;0
85220;COEX;0
85240;ST HILAIRE DES LOGES;0
85260;MONTAIGU;0
85290;MORTAGNE SUR SEVRE;0
85410;MOUILLERON EN PAREDS;0
85580;ST MICHEL EN L HERM;0
86000;POITIERS;0
86100;CHATELLERAULT;0
86120;LES TROIS MOUTIERS;0
86140;LENCLOITRE;0
86170;NEUVILLE DE POITOU;0
86200;LOUDUN;0
86230;ST GERVAIS LES TROIS CLOCHERS;0
86250;CHARROUX;0
86280;POITIERS;0
86300;CHAUVIGNY;0
86480;ROUILLE;0
87000;LIMOGES;0
87110;;0
87120;EYMOUTIERS;0
87130;CHATEAUNEUF LA FORET;0
87150;ORADOUR SUR VAYRES;0
87160;ST SULPICE LES FEUILLES;0
87230;CHALUS;0
87440;ST MATHIEU;0
87920;CONDAT SUR VIENNE;0
88100;ST DIE;0
88120;VAGNEY;0
88140;CONTREXEVILLE;0
88170;CHATENOIS;0
88210;SENONES;0
88240;BAINS LES BAINS;0
88270;DOMPAIRE;0
88290;SAULXURES SUR MOSELOTTE;0
88310;CORNIMONT;0
88330;CHATEL SUR MOSELLE;0
88360;RUPT SUR MOSELLE;0
88370;PLOMBIERES LES BAINS;0
88380;POUXEUX;0
88390;DARNIEULLES;0
88400;GERARDMER;0
88410;MONTHUREUX SUR SAONE;0
88420;MOYENMOUTIER;0
88430;CORCIEUX;0
88440;NOMEXY;0
88450;VINCEY;0
88460;DOCELLES;0
88470;ST MICHEL SUR MEURTHE;0
88480;ETIVAL CLAIREFONTAINE;0
88490;PROVENCHERES SUR FAVE;0
88500;MIRECOURT;0
88510;REMIREMONT;0
88520;BAN DE LAVELINE;0
88530;LE THOLY;0
88540;BUSSANG;0
88550;POUXEUX;0
88560;ST MAURICE SUR MOSELLE;0
88580;SAULCY SUR MEURTHE;0
88600;BRUYERES;0
88630;NEUFCHATEAU;0
88640;GRANGES SUR VOLOGNE;0
88650;ANOULD;0
88700;RAMBERVILLERS;0
88800;VITTEL;0
89000;AUXERRE;0
89100;SENS;0
89110;AILLANT SUR THOLON;0
89113;FLEURY LA VALLEE;0
89116;SEPEAUX;0
89120;CHARNY;0
89130;TOUCY;0
89140;PONT SUR YONNE;0
89144;LIGNY LE CHATEL;0
89150;ST VALERIEN;0
89160;ANCY LE FRANC;0
89170;ST FARGEAU;0
89190;VILLENEUVE L ARCHEVEQUE;0
89200;AVALLON;0
89210;BRIENON SUR ARMANCON;0
89220;BLENEAU;0
89230;LIGNY LE CHATEL;0
89240;POURRAIN;0
89250;SEIGNELAY;0
89260;THORIGNY SUR OREUSE;0
89270;VERMENTON;0
89290;CHAMPS SUR YONNE;0
89300;JOIGNY;0
89310;NOYERS;0
89320;CERISIERS;0
89330;ST JULIEN DU SAULT;0
89340;VILLENEUVE LA GUYARD;0
89350;CHAMPIGNELLES;0
89360;FLOGNY LA CHAPELLE;0
89380;APPOIGNY;0
89390;RAVIERES;0
89400;MIGENNES;0
89410;JOIGNY;0
89420;GUILLON;0
89440;L ISLE SUR SEREIN;0
89450;VEZELAY;0
89460;VERMENTON;0
89470;MONETEAU;0
89480;COULANGES SUR YONNE;0
89500;VILLENEUVE SUR YONNE;0
89510;VERON;0
89520;ST SAUVEUR EN PUISAYE;0
89530;ST BRIS LE VINEUX;0
89550;HERY;0
89560;COURSON LES CARRIERES;0
89580;COULANGES LA VINEUSE;0
89600;ST FLORENTIN;0
89630;QUARRE LES TOMBES;0
89660;CHATEL CENSOIR;0
89690;CHEROY;0
90000;BELFORT;0
90140;BOUROGNE;0
91000;EVRY;0
91080;EVRY;0
91130;RIS ORANGIS;0
91200;ATHIS MONS;0
91270;VIGNEUX SUR SEINE;0
91380;CHILLY MAZARIN;0
91510;LARDY;0
76230;BOIS GUILLAUME;0
76250;DEVILLE LES ROUEN;0
76270;NEUFCHATEL EN BRAY;0
76290;MONTIVILLIERS;0
76320;CAUDEBEC LES ELBEUF;0
76340;BLANGY SUR BRESLE;0
76360;BARENTIN;0
76370;DIEPPE;0
76400;FECAMP;0
76430;ST ROMAIN DE COLBOSC;0
76470;LE TREPORT;0
76490;CAUDEBEC EN CAUX;0
76510;ST NICOLAS D ALIERMONT;0
76540;VALMONT;0
76570;BARENTIN;0
76580;LE TRAIT;0
76590;LONGUEVILLE SUR SCIE;0
76600;LE HAVRE;0
76630;ENVERMEU;0
76640;FAUVILLE EN CAUX;0
76650;PETIT COURONNE;0
76660;LONDINIERES;0
76680;ST SAENS;0
76690;CLERES;0
76700;HARFLEUR;0
76710;MONTVILLE;0
76720;AUFFAY;0
76730;BACQUEVILLE EN CAUX;0
76740;FONTAINE LE DUN;0
76750;BUCHY;0
76760;YERVILLE;0
76770;MALAUNAY;0
76780;BUCHY;0
76790;ETRETAT;0
76800;ST ETIENNE DU ROUVRAY;0
76810;LUNERAY;0
76840;ST MARTIN DE BOSCHERVILLE;0
76850;BOSC LE HARD;0
76860;OFFRANVILLE;0
76870;GAILLEFONTAINE;0
76880;ARQUES LA BATAILLE;0
76890;TOTES;0
76910;CRIEL SUR MER;0
76920;LE MESNIL ESNARD;0
76930;OCTEVILLE SUR MER;0
76940;LA MAILLERAYE SUR SEINE;0
76950;LES GRANDES VENTES;0
76960;NOTRE DAME DE BONDEVILLE;0
76970;YERVILLE;0
77000;MELUN;0
77090;BUSSY ST GEORGES;0
77100;MEAUX;0
77111;BRIE COMTE ROBERT;0
77114;GOUAIX;0
77115;SIVRY COURTRY;0
77118;BAZOCHES LES BRAY;0
77120;COULOMMIERS;0
77123;LA CHAPELLE LA REINE;0
77126;CHATENAY SUR SEINE;0
77130;MONTEREAU FAULT YONNE;0
77135;ROISSY EN BRIE;0
77144;MONTEVRAIN;0
77164;BUSSY ST GEORGES;0
77166;BRIE COMTE ROBERT;0
77170;BRIE COMTE ROBERT;0
77176;SAVIGNY LE TEMPLE;0
77178;ST PATHUS;0
77183;CHAMPS SUR MARNE;0
77185;CHAMPS SUR MARNE;0
77200;TORCY;0
77220;TOURNAN EN BRIE;0
77240;CESSON;0
77270;VILLEPARISIS;0
77280;OTHIS;0
77310;ST FARGEAU PONTHIERRY;0
77330;OZOIR LA FERRIERE;0
77350;LE MEE SUR SEINE;0
77380;COMBS LA VILLE;0
77400;LAGNY SUR MARNE;0
77430;MORET SUR LOING;0
77460;SOUPPES SUR LOING;0
77480;BRAY SUR SEINE;0
77510;REBAIS;0
77540;ROZAY EN BRIE;0
77750;ST CYR SUR MORIN;0
