LPP_COD;VAL_DTD;LPP_TAR;LPP_PRU
2348635;08SEP2003:00:00:00;768.19;0.00
2348641;08SEP2003:00:00:00;853.26;0.00
2348724;08SEP2003:00:00:00;710.11;0.00
2348730;08SEP2003:00:00:00;1270.21;0.00
2348820;08SEP2003:00:00:00;819.26;0.00
2348925;08SEP2003:00:00:00;786.94;0.00
2348990;08SEP2003:00:00:00;702.18;0.00
2349008;08SEP2003:00:00:00;820.48;0.00
2349178;08SEP2003:00:00:00;808.13;0.00
2349511;08SEP2003:00:00:00;899.75;0.00
2349712;08SEP2003:00:00:00;10.63;0.00
2349818;08SEP2003:00:00:00;744.56;0.00
2350164;08SEP2003:00:00:00;997.02;0.00
2350307;08SEP2003:00:00:00;960.73;0.00
2350402;08SEP2003:00:00:00;930.85;0.00
2350508;08SEP2003:00:00:00;968.05;0.00
2350550;08SEP2003:00:00:00;759.50;0.00
2350885;08SEP2003:00:00:00;796.55;0.00
2350922;16NOV2011:00:00:00;100.00;0.00
2350951;08SEP2003:00:00:00;1347.04;0.00
2351011;08SEP2003:00:00:00;978.57;0.00
2351070;08SEP2003:00:00:00;960.73;0.00
2351420;08SEP2003:00:00:00;593.64;0.00
2351525;08SEP2003:00:00:00;638.61;0.00
2351548;08SEP2003:00:00:00;199.71;0.00
2351867;08SEP2003:00:00:00;695.32;0.00
2351896;08SEP2003:00:00:00;716.21;0.00
2351910;08SEP2003:00:00:00;1253.28;0.00
2352097;08SEP2003:00:00:00;4.52;0.00
2352424;08SEP2003:00:00:00;1166.84;0.00
2352482;08SEP2003:00:00:00;1003.88;0.00
2352766;08SEP2003:00:00:00;880.39;0.00
2353033;08SEP2003:00:00:00;877.95;0.00
2353429;08SEP2003:00:00:00;790.60;0.00
2353524;08SEP2003:00:00:00;686.17;0.00
2354140;08SEP2003:00:00:00;775.66;0.00
2354216;08SEP2003:00:00:00;1168.37;0.00
2354587;08SEP2003:00:00:00;939.09;0.00
2354788;08SEP2003:00:00:00;786.94;0.00
2355084;22SEP2004:00:00:00;1400.00;0.00
2355316;08SEP2003:00:00:00;739.53;0.00
2355434;08SEP2003:00:00:00;1373.87;0.00
2355581;08SEP2003:00:00:00;1127.97;0.00
2355820;22SEP2004:00:00:00;1250.00;0.00
2355836;08SEP2003:00:00:00;1193.37;0.00
2355859;08SEP2003:00:00:00;1047.17;0.00
2356008;08SEP2003:00:00:00;835.42;0.00
2356020;08SEP2003:00:00:00;879.17;0.00
2356540;08SEP2003:00:00:00;879.17;0.00
2356592;08SEP2003:00:00:00;638.61;0.00
2356729;08SEP2003:00:00:00;775.66;0.00
2356860;08SEP2003:00:00:00;1103.88;0.00
2356899;08SEP2003:00:00:00;1103.88;0.00
2356965;08SEP2003:00:00:00;919.72;0.00
2356994;08SEP2003:00:00:00;844.26;0.00
2357090;08SEP2003:00:00:00;979.64;0.00
2357290;08SEP2003:00:00:00;898.53;0.00
2357315;08SEP2003:00:00:00;776.88;0.00
2357338;04AUG2005:00:00:00;4.91;0.00
2357568;08SEP2003:00:00:00;659.95;0.00
2357781;08SEP2003:00:00:00;531.89;0.00
2358361;08SEP2003:00:00:00;1273.86;0.00
2358556;08SEP2003:00:00:00;1231.79;0.00
2358562;08SEP2003:00:00:00;1026.29;0.00
2358875;08SEP2003:00:00:00;1059.06;0.00
2359596;08SEP2003:00:00:00;719.56;0.00
2360636;08SEP2003:00:00:00;1066.53;0.00
2360731;08SEP2003:00:00:00;997.93;0.00
2360808;08SEP2003:00:00:00;1221.42;0.00
2360814;08SEP2003:00:00:00;836.79;0.00
2360889;08SEP2003:00:00:00;664.37;0.00
2361179;08SEP2003:00:00:00;858.59;0.00
2361452;08SEP2003:00:00:00;860.73;0.00
2361877;08SEP2003:00:00:00;954.64;0.00
2361943;08SEP2003:00:00:00;917.29;0.00
2362291;08SEP2003:00:00:00;891.98;0.00
2362463;08SEP2003:00:00:00;716.05;0.00
2362687;08SEP2003:00:00:00;972.17;0.00
2362730;08SEP2003:00:00:00;958.45;0.00
2363066;08SEP2003:00:00:00;701.72;0.00
2363132;08SEP2003:00:00:00;859.81;0.00
2363209;08SEP2003:00:00:00;899.75;0.00
2363356;08SEP2003:00:00:00;718.95;0.00
2363439;08SEP2003:00:00:00;551.87;0.00
2363824;08SEP2003:00:00:00;917.29;0.00
2364143;08SEP2003:00:00:00;1253.28;0.00
2365131;08SEP2003:00:00:00;721.69;0.00
2365183;08SEP2003:00:00:00;766.36;0.00
2365289;08SEP2003:00:00:00;854.78;0.00
2365361;08SEP2003:00:00:00;960.73;0.00
2365668;08SEP2003:00:00:00;1066.23;0.00
2366478;08SEP2003:00:00:00;808.44;0.00
2366722;08SEP2003:00:00:00;760.11;0.00
2366739;08SEP2003:00:00:00;739.53;0.00
2366745;08SEP2003:00:00:00;1086.81;0.00
2367199;08SEP2003:00:00:00;880.09;0.00
2367377;08SEP2003:00:00:00;1086.81;0.00
2367510;08SEP2003:00:00:00;1024.46;0.00
2367549;08SEP2003:00:00:00;1211.51;0.00
2367561;08SEP2003:00:00:00;981.62;0.00
2367762;08SEP2003:00:00:00;783.13;0.00
2368135;08SEP2003:00:00:00;827.04;0.00
2368313;08SEP2003:00:00:00;1103.88;0.00
2368365;08SEP2003:00:00:00;958.45;0.00
2368550;08SEP2003:00:00:00;1347.04;0.00
2368879;08SEP2003:00:00:00;899.75;0.00
2368951;08SEP2003:00:00:00;941.53;0.00
2369028;08SEP2003:00:00:00;1053.12;0.00
2369070;08SEP2003:00:00:00;1676.94;0.00
2369100;08SEP2003:00:00:00;962.11;0.00
2369146;08SEP2003:00:00:00;837.40;0.00
2369258;08SEP2003:00:00:00;719.56;0.00
2369471;08SEP2003:00:00:00;199.71;0.00
2369703;08SEP2003:00:00:00;659.80;0.00
2369844;08SEP2003:00:00:00;1163.49;0.00
2370020;08SEP2003:00:00:00;779.47;0.00
2370190;08SEP2003:00:00:00;938.48;0.00
2370267;08SEP2003:00:00:00;779.47;0.00
2370801;08SEP2003:00:00:00;1225.23;0.00
2370882;08SEP2003:00:00:00;1265.02;0.00
2370907;08SEP2003:00:00:00;730.99;0.00
2371189;08SEP2003:00:00:00;1151.60;0.00
2371404;08SEP2003:00:00:00;920.33;0.00
2372177;08SEP2003:00:00:00;1232.09;0.00
2372183;08SEP2003:00:00:00;723.52;0.00
2372912;08SEP2003:00:00:00;857.98;0.00
2372935;08SEP2003:00:00:00;937.71;0.00
2373136;08SEP2003:00:00:00;975.52;0.00
2373656;08SEP2003:00:00:00;1336.22;0.00
2373981;08SEP2003:00:00:00;656.29;0.00
2374472;08SEP2003:00:00:00;1232.09;0.00
2374816;08SEP2003:00:00:00;1180.41;0.00
2374874;08SEP2003:00:00:00;829.32;0.00
2374897;08SEP2003:00:00:00;745.93;0.00
2375365;08SEP2003:00:00:00;800.05;0.00
2375490;08SEP2003:00:00:00;719.56;0.00
2375684;08SEP2003:00:00:00;779.47;0.00
2375767;08SEP2003:00:00:00;760.11;0.00
2375780;08SEP2003:00:00:00;941.53;0.00
2375951;08SEP2003:00:00:00;745.93;0.00
2375980;08SEP2003:00:00:00;820.02;0.00
2376005;08SEP2003:00:00:00;924.91;0.00
2376525;08SEP2003:00:00:00;1055.56;0.00
2376726;08SEP2003:00:00:00;638.61;0.00
2376850;08SEP2003:00:00:00;1128.58;0.00
2377192;08SEP2003:00:00:00;760.72;0.00
2377499;08SEP2003:00:00:00;679.92;0.00
2378010;08SEP2003:00:00:00;978.27;0.00
2378228;08SEP2003:00:00:00;759.50;0.00
2378636;08SEP2003:00:00:00;941.53;0.00
2379200;08SEP2003:00:00:00;1117.30;0.00
2379216;08SEP2003:00:00:00;654.77;0.00
2379340;08SEP2003:00:00:00;745.93;0.00
2379529;08SEP2003:00:00:00;698.06;0.00
2379570;08SEP2003:00:00:00;1124.77;0.00
2379699;08SEP2003:00:00:00;800.05;0.00
2379742;08SEP2003:00:00:00;1202.37;0.00
2379966;08SEP2003:00:00:00;859.96;0.00
2380099;08SEP2003:00:00:00;891.67;0.00
2380142;08SEP2003:00:00:00;671.23;0.00
2380515;08SEP2003:00:00:00;861.18;0.00
2380538;08SEP2003:00:00:00;1286.52;0.00
2380857;08SEP2003:00:00:00;916.68;0.00
2381087;08SEP2003:00:00:00;1117.30;0.00
2381101;08SEP2003:00:00:00;939.85;0.00
2381236;08SEP2003:00:00:00;895.03;0.00
2381609;08SEP2003:00:00:00;942.13;0.00
2381756;08SEP2003:00:00:00;1211.51;0.00
2381779;08SEP2003:00:00:00;914.69;0.00
2381800;08SEP2003:00:00:00;714.68;0.00
2382023;08SEP2003:00:00:00;862.25;0.00
2382371;08SEP2003:00:00:00;966.68;0.00
2382460;08SEP2003:00:00:00;1016.38;0.00
2382477;08SEP2003:00:00:00;1253.28;0.00
2382796;08SEP2003:00:00:00;784.66;0.00
2382885;22OCT2012:00:00:00;36.59;0.00
2382945;08SEP2003:00:00:00;758.59;0.00
2383011;08SEP2003:00:00:00;1211.21;0.00
2383198;08SEP2003:00:00:00;768.19;0.00
2383583;08SEP2003:00:00:00;1005.40;0.00
2383933;08SEP2003:00:00:00;199.71;0.00
2384128;08SEP2003:00:00:00;1202.37;0.00
2384275;08SEP2003:00:00:00;919.12;0.00
2384358;08SEP2003:00:00:00;1191.85;0.00
2384453;08SEP2003:00:00:00;830.85;0.00
3223640;22SEP2009:00:00:00;570.77;570.77
3223775;21MAY2005:00:00:00;570.77;570.77
3223841;21MAY2005:00:00:00;102.45;102.45
3224059;30SEP2009:00:00:00;687.85;687.85
3224148;21MAY2005:00:00:00;100.92;100.92
3224160;21MAY2005:00:00:00;365.88;365.88
3224310;21MAY2005:00:00:00;304.90;304.90
3224444;21MAY2005:00:00:00;152.45;152.45
3225219;21MAY2005:00:00:00;292.70;292.70
3225225;21MAY2005:00:00:00;1311.06;1311.06
3225320;21MAY2005:00:00:00;292.70;292.70
3225343;21MAY2005:00:00:00;365.88;365.88
3225461;21MAY2005:00:00:00;2655.66;2655.66
3225478;09NOV2005:00:00:00;570.77;570.77
3225662;21MAY2005:00:00:00;3242.44;3242.44
3225679;08SEP2003:00:00:00;33.69;33.69
3225811;21MAY2005:00:00:00;570.77;570.77
3226012;21MAY2005:00:00:00;274.41;274.41
3226348;21MAY2005:00:00:00;480.21;480.21
3226360;05OCT2006:00:00:00;2748.35;2748.35
3226466;21MAY2005:00:00:00;1311.06;1311.06
3226578;08SEP2003:00:00:00;33.69;33.69
3226609;14JUN2005:00:00:00;1311.06;1311.06
3226762;21MAY2005:00:00:00;687.85;687.85
3226785;21MAY2005:00:00:00;56.56;56.56
3226800;22SEP2009:00:00:00;570.77;570.77
3227069;08SEP2003:00:00:00;33.69;33.69
3227075;21MAY2005:00:00:00;35.06;35.06
3227336;21MAY2005:00:00:00;533.57;533.57
3227520;08SEP2003:00:00:00;33.69;33.69
3228360;21MAY2005:00:00:00;152.45;152.45
3228413;21MAY2005:00:00:00;804.93;804.93
3228778;21MAY2005:00:00:00;274.41;274.41
3228838;21MAY2005:00:00:00;100.92;100.92
3229022;21MAY2005:00:00:00;102.45;102.45
3229542;30JUL2007:00:00:00;350.00;350.00
3229683;12MAR2004:00:00:00;33.69;33.69
3229855;21MAY2005:00:00:00;1311.06;1311.06
3230686;09NOV2005:00:00:00;570.77;570.77
3230723;21MAY2005:00:00:00;1311.06;1311.06
3230841;30JUN2005:00:00:00;343.00;343.00
3230924;21MAY2005:00:00:00;274.41;274.41
3231272;21MAY2005:00:00:00;570.77;570.77
3231378;21MAY2005:00:00:00;2748.35;2748.35
3231496;21MAY2005:00:00:00;480.21;480.21
3231674;21MAY2005:00:00:00;570.77;570.77
3231852;08SEP2003:00:00:00;33.69;33.69
3232165;21MAY2005:00:00:00;100.92;100.92
3232248;21MAY2005:00:00:00;365.88;365.88
3232260;30JUN2005:00:00:00;343.00;343.00
3232343;21MAY2005:00:00:00;100.92;100.92
3232604;09NOV2005:00:00:00;804.93;804.93
3232656;08SEP2003:00:00:00;33.69;33.69
3232946;30JUN2005:00:00:00;264.00;264.00
3233302;21MAY2005:00:00:00;292.70;292.70
3233331;14JUN2005:00:00:00;480.21;480.21
3233383;21MAY2005:00:00:00;365.88;365.88
3233420;21MAY2005:00:00:00;480.21;480.21
3233489;21MAY2005:00:00:00;292.70;292.70
3233845;21MAY2005:00:00:00;570.77;570.77
3233851;22SEP2009:00:00:00;687.85;687.85
3234030;21MAY2005:00:00:00;2748.35;2748.35
3234141;21MAY2005:00:00:00;56.56;56.56
3234371;21MAY2005:00:00:00;365.88;365.88
3234537;24JUL2012:00:00:00;365.88;365.88
3234603;08SEP2003:00:00:00;2655.66;2655.66
3234709;08SEP2003:00:00:00;146.35;146.35
3235152;21MAY2005:00:00:00;570.77;570.77
3235270;21MAY2005:00:00:00;304.90;304.90
3235301;09APR2013:00:00:00;19517.50;19517.50
3235376;21MAY2005:00:00:00;533.57;533.57
3235689;21MAY2005:00:00:00;100.92;100.92
3235703;21MAY2005:00:00:00;1311.06;1311.06
3235844;21MAY2005:00:00:00;152.45;152.45
3236163;21MAY2005:00:00:00;533.57;533.57
3236246;21MAY2005:00:00:00;102.45;102.45
3236482;12JAN2009:00:00:00;2748.35;2748.35
3236536;21MAY2005:00:00:00;152.45;152.45
3236648;23FEB2011:00:00:00;365.88;365.88
3236737;30SEP2009:00:00:00;365.88;365.88
3236849;21MAY2005:00:00:00;320.14;320.14
3236861;21MAY2005:00:00:00;274.41;274.41
3237211;11FEB2010:00:00:00;2655.66;2655.66
3237228;21MAY2005:00:00:00;3242.44;3242.44
3237257;11FEB2008:00:00:00;2748.35;2748.35
3237369;21MAY2005:00:00:00;2748.35;2748.35
3237412;21MAY2005:00:00:00;304.90;304.90
3237458;12JAN2009:00:00:00;2748.35;2748.35
3237487;13OCT2010:00:00:00;3242.44;3242.44
3237524;21MAY2005:00:00:00;687.85;687.85
3237620;21MAY2005:00:00:00;56.56;56.56
3237837;08SEP2003:00:00:00;33.69;33.69
3238191;19SEP2013:00:00:00;99.55;99.55
3238305;21MAY2005:00:00:00;56.56;56.56
3238529;09NOV2005:00:00:00;365.88;365.88
3238618;30SEP2009:00:00:00;804.93;804.93
3238660;21MAY2005:00:00:00;2748.35;2748.35
3238759;21MAY2005:00:00:00;365.88;365.88
3239144;15AUG2012:00:00:00;19517.50;19517.50
3239227;21MAY2005:00:00:00;2655.66;2655.66
3239517;21MAY2005:00:00:00;56.56;56.56
3239523;21MAY2005:00:00:00;304.90;304.90
3239954;21MAY2005:00:00:00;304.90;304.90
3240012;14JUN2005:00:00:00;152.45;152.45
3240041;30JUN2005:00:00:00;264.00;264.00
3240058;21MAY2005:00:00:00;102.45;102.45
3240176;21MAY2005:00:00:00;2748.35;2748.35
3240182;21MAY2005:00:00:00;365.88;365.88
3240199;21MAY2005:00:00:00;292.70;292.70
3240472;21MAY2005:00:00:00;687.85;687.85
3240673;21MAY2005:00:00:00;365.88;365.88
3240727;21MAY2005:00:00:00;687.85;687.85
3241023;27JAN2005:00:00:00;33.69;33.69
3241187;21MAY2005:00:00:00;113.42;113.42
3241550;14JUL2009:00:00:00;3242.44;3242.44
3241796;22JAN2013:00:00:00;19517.50;19517.50
3242011;21MAY2005:00:00:00;365.88;365.88
3242092;30SEP2009:00:00:00;804.93;804.93
3242382;21MAY2005:00:00:00;100.92;100.92
3242703;21MAY2005:00:00:00;304.90;304.90
3243080;21MAY2005:00:00:00;2655.66;2655.66
3243341;08SEP2003:00:00:00;219.53;219.53
3243588;21MAY2005:00:00:00;365.88;365.88
3243631;21MAY2005:00:00:00;2655.66;2655.66
3243803;21MAY2005:00:00:00;687.85;687.85
3243938;19SEP2013:00:00:00;176.91;176.91
3244168;21MAY2005:00:00:00;292.70;292.70
3244197;21MAY2005:00:00:00;804.93;804.93
3244487;21MAY2005:00:00:00;687.85;687.85
3244576;30JUN2005:00:00:00;224.00;224.00
3244599;08SEP2003:00:00:00;33.69;33.69
3244613;21MAY2005:00:00:00;304.90;304.90
3244620;21MAY2005:00:00:00;2748.35;2748.35
3244731;21MAY2005:00:00:00;304.90;304.90
3244837;21MAY2005:00:00:00;102.45;102.45
3244955;23JAN2008:00:00:00;224.00;224.00
3245328;21MAY2005:00:00:00;304.90;304.90
3245794;21MAY2005:00:00:00;687.85;687.85
3245854;21MAY2005:00:00:00;320.14;320.14
3246026;21MAY2005:00:00:00;35.06;35.06
3246055;21MAY2005:00:00:00;1311.06;1311.06
3246641;21MAY2005:00:00:00;480.21;480.21
3246724;22SEP2009:00:00:00;804.93;804.93
3246747;21MAY2005:00:00:00;56.56;56.56
3246919;21MAY2005:00:00:00;56.56;56.56
3246925;21MAY2005:00:00:00;292.70;292.70
3247563;21MAY2005:00:00:00;365.88;365.88
3247681;21MAY2005:00:00:00;152.45;152.45
3247712;08SEP2003:00:00:00;33.69;33.69
3247876;21MAY2005:00:00:00;100.92;100.92
3247907;30JUN2005:00:00:00;264.00;264.00
3248048;28SEP2004:00:00:00;33.69;33.69
3248278;21MAY2005:00:00:00;365.88;365.88
3248404;21MAY2005:00:00:00;2655.66;2655.66
3248410;08SEP2003:00:00:00;33.69;33.69
3248723;21MAY2005:00:00:00;35.06;35.06
3248947;21MAY2005:00:00:00;804.93;804.93
3249071;06DEC2004:00:00:00;33.69;33.69
3249415;21MAY2005:00:00:00;3242.44;3242.44
3249473;21MAY2005:00:00:00;102.45;102.45
3249645;30SEP2009:00:00:00;102.45;102.45
3249792;21MAY2005:00:00:00;304.90;304.90
3249830;26SEP2005:00:00:00;2748.35;2748.35
3250358;21MAY2005:00:00:00;2748.35;2748.35
3250602;21MAY2005:00:00:00;804.93;804.93
3250619;01NOV2013:00:00:00;56.56;56.56
3250654;21MAY2005:00:00:00;480.21;480.21
3250803;21MAY2005:00:00:00;570.77;570.77
3250890;14JUN2005:00:00:00;304.90;304.90
3251056;21MAY2005:00:00:00;274.41;274.41
3251091;21MAY2005:00:00:00;320.14;320.14
3251122;21MAY2005:00:00:00;2655.66;2655.66
3251211;22OCT2012:00:00:00;292.70;292.70
3251470;21MAY2005:00:00:00;292.70;292.70
3251702;21MAY2005:00:00:00;292.70;292.70
3251910;21MAY2005:00:00:00;2655.66;2655.66
3252080;21MAY2005:00:00:00;35.06;35.06
3252245;21MAY2005:00:00:00;35.06;35.06
3252481;21MAY2005:00:00:00;570.77;570.77
3253300;21MAY2005:00:00:00;304.90;304.90
3253523;08SEP2003:00:00:00;33.69;33.69
3253641;21MAY2005:00:00:00;292.70;292.70
3253865;21MAY2005:00:00:00;2655.66;2655.66
3254209;08SEP2003:00:00:00;146.35;146.35
3254468;19SEP2013:00:00:00;99.55;99.55
3254735;21MAY2005:00:00:00;3242.44;3242.44
3254818;21MAY2005:00:00:00;35.06;35.06
3254988;21MAY2005:00:00:00;365.88;365.88
3255315;30JUN2005:00:00:00;343.00;343.00
3255344;08SEP2003:00:00:00;33.69;33.69
3255522;08SEP2003:00:00:00;33.69;33.69
3255893;21MAY2005:00:00:00;100.92;100.92
3256071;30JUN2005:00:00:00;224.00;224.00
3256243;30JUN2005:00:00:00;224.00;224.00
3256355;08SEP2003:00:00:00;33.69;33.69
3256668;21MAY2005:00:00:00;100.92;100.92
3256881;27JUL2005:00:00:00;2655.66;2655.66
3257047;21MAY2005:00:00:00;320.14;320.14
3257194;30JUN2005:00:00:00;343.00;343.00
3257550;21MAY2005:00:00:00;304.90;304.90
3257596;22SEP2009:00:00:00;687.85;687.85
3257640;21MAY2005:00:00:00;35.06;35.06
3257722;21MAY2005:00:00:00;533.57;533.57
3257739;21MAY2005:00:00:00;841.52;841.52
3257870;30JUN2005:00:00:00;343.00;343.00
3258236;21MAY2005:00:00:00;804.93;804.93
3258503;21MAY2005:00:00:00;533.57;533.57
3259098;21MAY2005:00:00:00;304.90;304.90
3259477;27JUL2005:00:00:00;2655.66;2655.66
3259603;21MAY2005:00:00:00;570.77;570.77
3259678;21MAY2005:00:00:00;570.77;570.77
3259684;05MAR2004:00:00:00;33.69;33.69
3259916;21MAY2005:00:00:00;2655.66;2655.66
3260569;08SEP2003:00:00:00;33.69;33.69
3261043;21MAY2005:00:00:00;804.93;804.93
3261304;23FEB2009:00:00:00;56.56;56.56
3261451;21MAY2005:00:00:00;570.77;570.77
3261876;21MAY2005:00:00:00;320.14;320.14
3262060;22SEP2009:00:00:00;365.88;365.88
3262249;11FEB2010:00:00:00;2655.66;2655.66
3262887;10MAR2008:00:00:00;343.00;343.00
3262930;30SEP2009:00:00:00;570.77;570.77
3263237;21MAY2005:00:00:00;480.21;480.21
3263243;21MAY2005:00:00:00;152.45;152.45
3263250;21MAY2005:00:00:00;292.70;292.70
3263266;21MAY2005:00:00:00;365.88;365.88
3263289;21MAY2005:00:00:00;292.70;292.70
3263310;21MAY2005:00:00:00;365.88;365.88
3263668;21MAY2005:00:00:00;35.06;35.06
3263875;21MAY2005:00:00:00;804.93;804.93
3263993;01JUN2006:00:00:00;490.00;490.00
3264567;21MAY2005:00:00:00;687.85;687.85
3264828;08SEP2003:00:00:00;33.69;33.69
3264946;21MAY2005:00:00:00;570.77;570.77
3265006;21MAY2005:00:00:00;35.06;35.06
3265147;21MAY2005:00:00:00;2748.35;2748.35
3265466;05MAR2004:00:00:00;33.69;33.69
3265822;21MAY2005:00:00:00;3242.44;3242.44
3265957;21MAY2005:00:00:00;292.70;292.70
3266023;30JUL2007:00:00:00;412.00;412.00
3266276;30SEP2009:00:00:00;100.92;100.92
3266307;21MAY2005:00:00:00;320.14;320.14
3266342;21MAY2005:00:00:00;304.90;304.90
3266508;21MAY2005:00:00:00;804.93;804.93
3266661;21MAY2005:00:00:00;292.70;292.70
3266840;21MAY2005:00:00:00;3242.44;3242.44
3267241;21MAY2005:00:00:00;274.41;274.41
3267318;21MAY2005:00:00:00;365.88;365.88
3267407;21MAY2005:00:00:00;100.92;100.92
3267710;11FEB2010:00:00:00;3242.44;3242.44
3268170;21MAY2005:00:00:00;100.92;100.92
3268743;08SEP2003:00:00:00;33.69;33.69
3268772;19SEP2013:00:00:00;176.91;176.91
3269197;08SEP2003:00:00:00;33.69;33.69
3269240;21MAY2005:00:00:00;102.45;102.45
3269300;15AUG2012:00:00:00;19517.50;19517.50
3269642;21MAY2005:00:00:00;274.41;274.41
3270102;30SEP2009:00:00:00;687.85;687.85
3270415;21MAY2005:00:00:00;1311.06;1311.06
3270639;08SEP2003:00:00:00;33.69;33.69
3270680;30JUN2005:00:00:00;343.00;343.00
3270987;21MAY2005:00:00:00;480.21;480.21
3271159;21MAY2005:00:00:00;2748.35;2748.35
3271350;21MAY2005:00:00:00;274.41;274.41
3271426;21MAY2005:00:00:00;2655.66;2655.66
3271432;08SEP2003:00:00:00;33.69;33.69
3271521;21MAY2005:00:00:00;304.90;304.90
3271604;30JUN2005:00:00:00;224.00;224.00
3271751;13OCT2010:00:00:00;3242.44;3242.44
3271969;21MAY2005:00:00:00;2655.66;2655.66
3272087;21MAY2005:00:00:00;687.85;687.85
3272093;21MAY2005:00:00:00;320.14;320.14
3272390;21MAY2005:00:00:00;533.57;533.57
3272555;21MAY2005:00:00:00;804.93;804.93
3273299;21MAY2005:00:00:00;841.52;841.52
3273419;21MAY2005:00:00:00;152.45;152.45
3273804;21MAY2005:00:00:00;152.45;152.45
3273974;21MAY2005:00:00:00;102.45;102.45
3274241;08SEP2003:00:00:00;33.69;33.69
3274413;24JUN2004:00:00:00;33.69;33.69
3274420;21MAY2005:00:00:00;480.21;480.21
3274749;01NOV2013:00:00:00;56.56;56.56
3275364;21MAY2005:00:00:00;804.93;804.93
3275878;21MAY2005:00:00:00;365.88;365.88
3275909;21MAY2005:00:00:00;804.93;804.93
3276234;30JUN2005:00:00:00;264.00;264.00
3276493;21MAY2005:00:00:00;152.45;152.45
3276694;21MAY2005:00:00:00;533.57;533.57
3277015;10OCT2011:00:00:00;292.70;292.70
3277050;21MAY2005:00:00:00;35.06;35.06
3277370;21MAY2005:00:00:00;292.70;292.70
3277446;21MAY2005:00:00:00;274.41;274.41
3277469;05OCT2006:00:00:00;2748.35;2748.35
3277802;21MAY2005:00:00:00;1311.06;1311.06
3277854;21MAY2005:00:00:00;304.90;304.90
3278003;21MAY2005:00:00:00;292.70;292.70
3278902;21MAY2005:00:00:00;100.92;100.92
3279110;08SEP2003:00:00:00;33.69;33.69
3279155;21MAY2005:00:00:00;304.90;304.90
3279600;21MAY2005:00:00:00;304.90;304.90
3280106;21MAY2005:00:00:00;320.14;320.14
3280684;14OCT2009:00:00:00;365.88;365.88
3280891;21MAY2005:00:00:00;2655.66;2655.66
3280900;21MAY2005:00:00:00;102.45;102.45
3281011;23JAN2008:00:00:00;343.00;343.00
3281287;21MAY2005:00:00:00;533.57;533.57
3281436;21MAY2005:00:00:00;804.93;804.93
3281620;24OCT2003:00:00:00;33.69;33.69
3281838;21MAY2005:00:00:00;102.45;102.45
3282766;21MAY2005:00:00:00;365.88;365.88
3282772;21MAY2005:00:00:00;3242.44;3242.44
3283197;10OCT2011:00:00:00;102.45;102.45
3283317;30SEP2009:00:00:00;365.88;365.88
3283352;08SEP2003:00:00:00;33.69;33.69
3283613;21MAY2005:00:00:00;365.88;365.88
3283866;21MAY2005:00:00:00;320.14;320.14
3283932;10MAR2008:00:00:00;264.00;264.00
3284038;21MAY2005:00:00:00;1311.06;1311.06
3284216;21MAY2005:00:00:00;687.85;687.85
3284363;21MAY2005:00:00:00;304.90;304.90
3284676;21MAY2005:00:00:00;35.06;35.06
3285262;21MAY2005:00:00:00;100.92;100.92
3285279;21MAY2005:00:00:00;304.90;304.90
3285285;21MAY2005:00:00:00;480.21;480.21
3285434;21MAY2005:00:00:00;841.52;841.52
3285629;14OCT2009:00:00:00;570.77;570.77
3285641;30JUN2005:00:00:00;264.00;264.00
3285658;21MAY2005:00:00:00;304.90;304.90
3285760;30JUN2005:00:00:00;224.00;224.00
3285983;21MAY2005:00:00:00;320.14;320.14
3286238;21MAY2005:00:00:00;2748.35;2748.35
3286936;21MAY2005:00:00:00;365.88;365.88
3286971;21MAY2005:00:00:00;304.90;304.90
3287396;21MAY2005:00:00:00;274.41;274.41
3287605;14OCT2009:00:00:00;687.85;687.85
3287746;30JUN2005:00:00:00;264.00;264.00
3287798;08SEP2003:00:00:00;2655.66;2655.66
3287924;21MAY2005:00:00:00;570.77;570.77
3288119;21MAY2005:00:00:00;102.45;102.45
3288125;08SEP2003:00:00:00;33.69;33.69
3288148;21MAY2005:00:00:00;841.52;841.52
3288310;14JUN2005:00:00:00;320.14;320.14
3288467;09APR2013:00:00:00;19517.50;19517.50
3288562;21MAY2005:00:00:00;35.06;35.06
3288912;21MAY2005:00:00:00;2748.35;2748.35
3289410;08SEP2003:00:00:00;33.69;33.69
3289580;23FEB2011:00:00:00;687.85;687.85
3289840;21MAY2005:00:00:00;804.93;804.93
3290004;21MAY2005:00:00:00;841.52;841.52
3290211;21MAY2005:00:00:00;533.57;533.57
3290317;21MAY2005:00:00:00;304.90;304.90
3290843;21MAY2005:00:00:00;533.57;533.57
3290889;14JUN2005:00:00:00;56.56;56.56
3291653;21MAY2005:00:00:00;274.41;274.41
3292078;21MAY2005:00:00:00;152.45;152.45
3292598;21MAY2005:00:00:00;480.21;480.21
3292730;21MAY2005:00:00:00;1311.06;1311.06
3292747;21MAY2005:00:00:00;304.90;304.90
3292753;22OCT2012:00:00:00;102.45;102.45
3292983;10MAR2008:00:00:00;224.00;224.00
3293215;27JAN2005:00:00:00;33.69;33.69
3293333;21MAY2005:00:00:00;35.06;35.06
3293505;08SEP2003:00:00:00;99.55;99.55
3294232;21MAY2005:00:00:00;292.70;292.70
3294350;21MAY2005:00:00:00;320.14;320.14
3294410;21MAY2005:00:00:00;687.85;687.85
