JIJ_NBR_COD;JIJ_CLA_COD;JIJ_NBR_LIB;TEC_COL
812;4;812 jours d'I.J.;0
813;4;813 jours d'I.J.;0
814;4;814 jours d'I.J.;0
815;4;815 jours d'I.J.;0
1300;4;1300 jours d'I.J.;0
1301;4;1301 jours d'I.J.;0
1302;4;1302 jours d'I.J.;0
1303;4;1303 jours d'I.J.;0
1304;4;1304 jours d'I.J.;0
1305;4;1305 jours d'I.J.;0
1306;4;1306 jours d'I.J.;0
1307;4;1307 jours d'I.J.;0
1308;4;1308 jours d'I.J.;0
1309;4;1309 jours d'I.J.;0
1310;4;1310 jours d'I.J.;0
-1872;7;-1872 jours d'I.J.;0
-1871;7;-1871 jours d'I.J.;0
-1870;7;-1870 jours d'I.J.;0
-1869;7;-1869 jours d'I.J.;0
-1868;7;-1868 jours d'I.J.;0
-1867;7;-1867 jours d'I.J.;0
-1866;7;-1866 jours d'I.J.;0
-1865;7;-1865 jours d'I.J.;0
-1864;7;-1864 jours d'I.J.;0
-1863;7;-1863 jours d'I.J.;0
-1862;7;-1862 jours d'I.J.;0
-1861;7;-1861 jours d'I.J.;0
-1860;7;-1860 jours d'I.J.;0
-1859;7;-1859 jours d'I.J.;0
-1858;7;-1858 jours d'I.J.;0
-1857;7;-1857 jours d'I.J.;0
233;4;233 jours d'I.J.;0
234;4;234 jours d'I.J.;0
235;4;235 jours d'I.J.;0
236;4;236 jours d'I.J.;0
237;4;237 jours d'I.J.;0
238;4;238 jours d'I.J.;0
239;4;239 jours d'I.J.;0
240;4;240 jours d'I.J.;0
241;4;241 jours d'I.J.;0
242;4;242 jours d'I.J.;0
243;4;243 jours d'I.J.;0
244;4;244 jours d'I.J.;0
245;4;245 jours d'I.J.;0
246;4;246 jours d'I.J.;0
247;4;247 jours d'I.J.;0
248;4;248 jours d'I.J.;0
249;4;249 jours d'I.J.;0
250;4;250 jours d'I.J.;0
251;4;251 jours d'I.J.;0
252;4;252 jours d'I.J.;0
253;4;253 jours d'I.J.;0
254;4;254 jours d'I.J.;0
255;4;255 jours d'I.J.;0
256;4;256 jours d'I.J.;0
257;4;257 jours d'I.J.;0
258;4;258 jours d'I.J.;0
259;4;259 jours d'I.J.;0
260;4;260 jours d'I.J.;0
856;4;856 jours d'I.J.;0
857;4;857 jours d'I.J.;0
858;4;858 jours d'I.J.;0
859;4;859 jours d'I.J.;0
860;4;860 jours d'I.J.;0
861;4;861 jours d'I.J.;0
862;4;862 jours d'I.J.;0
863;4;863 jours d'I.J.;0
864;4;864 jours d'I.J.;0
865;4;865 jours d'I.J.;0
866;4;866 jours d'I.J.;0
867;4;867 jours d'I.J.;0
868;4;868 jours d'I.J.;0
869;4;869 jours d'I.J.;0
870;4;870 jours d'I.J.;0
871;4;871 jours d'I.J.;0
872;4;872 jours d'I.J.;0
873;4;873 jours d'I.J.;0
874;4;874 jours d'I.J.;0
1613;4;1613 jours d'I.J.;0
1614;4;1614 jours d'I.J.;0
1615;4;1615 jours d'I.J.;0
1616;4;1616 jours d'I.J.;0
1617;4;1617 jours d'I.J.;0
1618;4;1618 jours d'I.J.;0
1619;4;1619 jours d'I.J.;0
1620;4;1620 jours d'I.J.;0
1621;4;1621 jours d'I.J.;0
1622;4;1622 jours d'I.J.;0
1623;4;1623 jours d'I.J.;0
-629;7;-629 jours d'I.J.;0
1676;4;1676 jours d'I.J.;0
1677;4;1677 jours d'I.J.;0
1678;4;1678 jours d'I.J.;0
1679;4;1679 jours d'I.J.;0
1680;4;1680 jours d'I.J.;0
1681;4;1681 jours d'I.J.;0
1682;4;1682 jours d'I.J.;0
1683;4;1683 jours d'I.J.;0
1684;4;1684 jours d'I.J.;0
1685;4;1685 jours d'I.J.;0
1686;4;1686 jours d'I.J.;0
1687;4;1687 jours d'I.J.;0
1688;4;1688 jours d'I.J.;0
1689;4;1689 jours d'I.J.;0
1690;4;1690 jours d'I.J.;0
1691;4;1691 jours d'I.J.;0
1692;4;1692 jours d'I.J.;0
1693;4;1693 jours d'I.J.;0
1694;4;1694 jours d'I.J.;0
1695;4;1695 jours d'I.J.;0
1696;4;1696 jours d'I.J.;0
1697;4;1697 jours d'I.J.;0
1698;4;1698 jours d'I.J.;0
1699;4;1699 jours d'I.J.;0
1700;4;1700 jours d'I.J.;0
1701;4;1701 jours d'I.J.;0
1702;4;1702 jours d'I.J.;0
1703;4;1703 jours d'I.J.;0
1704;4;1704 jours d'I.J.;0
1705;4;1705 jours d'I.J.;0
1706;4;1706 jours d'I.J.;0
219;4;219 jours d'I.J.;0
220;4;220 jours d'I.J.;0
221;4;221 jours d'I.J.;0
222;4;222 jours d'I.J.;0
223;4;223 jours d'I.J.;0
224;4;224 jours d'I.J.;0
225;4;225 jours d'I.J.;0
226;4;226 jours d'I.J.;0
227;4;227 jours d'I.J.;0
228;4;228 jours d'I.J.;0
229;4;229 jours d'I.J.;0
230;4;230 jours d'I.J.;0
231;4;231 jours d'I.J.;0
232;4;232 jours d'I.J.;0
610;4;610 jours d'I.J.;0
611;4;611 jours d'I.J.;0
612;4;612 jours d'I.J.;0
613;4;613 jours d'I.J.;0
614;4;614 jours d'I.J.;0
615;4;615 jours d'I.J.;0
616;4;616 jours d'I.J.;0
617;4;617 jours d'I.J.;0
618;4;618 jours d'I.J.;0
619;4;619 jours d'I.J.;0
620;4;620 jours d'I.J.;0
621;4;621 jours d'I.J.;0
622;4;622 jours d'I.J.;0
623;4;623 jours d'I.J.;0
624;4;624 jours d'I.J.;0
625;4;625 jours d'I.J.;0
626;4;626 jours d'I.J.;0
627;4;627 jours d'I.J.;0
628;4;628 jours d'I.J.;0
629;4;629 jours d'I.J.;0
630;4;630 jours d'I.J.;0
631;4;631 jours d'I.J.;0
632;4;632 jours d'I.J.;0
322;4;322 jours d'I.J.;0
323;4;323 jours d'I.J.;0
324;4;324 jours d'I.J.;0
325;4;325 jours d'I.J.;0
326;4;326 jours d'I.J.;0
327;4;327 jours d'I.J.;0
328;4;328 jours d'I.J.;0
329;4;329 jours d'I.J.;0
330;4;330 jours d'I.J.;0
331;4;331 jours d'I.J.;0
332;4;332 jours d'I.J.;0
333;4;333 jours d'I.J.;0
334;4;334 jours d'I.J.;0
335;4;335 jours d'I.J.;0
336;4;336 jours d'I.J.;0
337;4;337 jours d'I.J.;0
338;4;338 jours d'I.J.;0
339;4;339 jours d'I.J.;0
340;4;340 jours d'I.J.;0
1625;4;1625 jours d'I.J.;0
1626;4;1626 jours d'I.J.;0
1627;4;1627 jours d'I.J.;0
1628;4;1628 jours d'I.J.;0
1629;4;1629 jours d'I.J.;0
1630;4;1630 jours d'I.J.;0
1631;4;1631 jours d'I.J.;0
1632;4;1632 jours d'I.J.;0
-1494;7;-1494 jours d'I.J.;0
-1493;7;-1493 jours d'I.J.;0
-1492;7;-1492 jours d'I.J.;0
-1046;7;-1046 jours d'I.J.;0
-1045;7;-1045 jours d'I.J.;0
-1044;7;-1044 jours d'I.J.;0
-1043;7;-1043 jours d'I.J.;0
-1042;7;-1042 jours d'I.J.;0
-1041;7;-1041 jours d'I.J.;0
-1040;7;-1040 jours d'I.J.;0
-1039;7;-1039 jours d'I.J.;0
-1038;7;-1038 jours d'I.J.;0
-1037;7;-1037 jours d'I.J.;0
-1036;7;-1036 jours d'I.J.;0
-1035;7;-1035 jours d'I.J.;0
-1034;7;-1034 jours d'I.J.;0
-1033;7;-1033 jours d'I.J.;0
-1032;7;-1032 jours d'I.J.;0
-1031;7;-1031 jours d'I.J.;0
-1314;7;-1314 jours d'I.J.;0
-1313;7;-1313 jours d'I.J.;0
-1312;7;-1312 jours d'I.J.;0
-1311;7;-1311 jours d'I.J.;0
-1310;7;-1310 jours d'I.J.;0
-1309;7;-1309 jours d'I.J.;0
-1308;7;-1308 jours d'I.J.;0
-1307;7;-1307 jours d'I.J.;0
-1306;7;-1306 jours d'I.J.;0
-1305;7;-1305 jours d'I.J.;0
-1304;7;-1304 jours d'I.J.;0
-1303;7;-1303 jours d'I.J.;0
-1302;7;-1302 jours d'I.J.;0
-1301;7;-1301 jours d'I.J.;0
-1300;7;-1300 jours d'I.J.;0
-1299;7;-1299 jours d'I.J.;0
-1298;7;-1298 jours d'I.J.;0
-1297;7;-1297 jours d'I.J.;0
-1296;7;-1296 jours d'I.J.;0
-1295;7;-1295 jours d'I.J.;0
-1294;7;-1294 jours d'I.J.;0
-1293;7;-1293 jours d'I.J.;0
-1292;7;-1292 jours d'I.J.;0
-1291;7;-1291 jours d'I.J.;0
-1290;7;-1290 jours d'I.J.;0
-1289;7;-1289 jours d'I.J.;0
-1288;7;-1288 jours d'I.J.;0
-1287;7;-1287 jours d'I.J.;0
-1286;7;-1286 jours d'I.J.;0
-1285;7;-1285 jours d'I.J.;0
-1284;7;-1284 jours d'I.J.;0
-1283;7;-1283 jours d'I.J.;0
-361;7;-361 jours d'I.J.;0
-360;7;-360 jours d'I.J.;0
-359;7;-359 jours d'I.J.;0
-358;7;-358 jours d'I.J.;0
-357;7;-357 jours d'I.J.;0
-356;7;-356 jours d'I.J.;0
-355;7;-355 jours d'I.J.;0
-1928;7;-1928 jours d'I.J.;0
-1927;7;-1927 jours d'I.J.;0
-1926;7;-1926 jours d'I.J.;0
-1925;7;-1925 jours d'I.J.;0
-1924;7;-1924 jours d'I.J.;0
-1923;7;-1923 jours d'I.J.;0
-1922;7;-1922 jours d'I.J.;0
-1921;7;-1921 jours d'I.J.;0
-1920;7;-1920 jours d'I.J.;0
-1919;7;-1919 jours d'I.J.;0
-1918;7;-1918 jours d'I.J.;0
-1917;7;-1917 jours d'I.J.;0
-1916;7;-1916 jours d'I.J.;0
-1915;7;-1915 jours d'I.J.;0
-1914;7;-1914 jours d'I.J.;0
-1913;7;-1913 jours d'I.J.;0
-1912;7;-1912 jours d'I.J.;0
-1911;7;-1911 jours d'I.J.;0
1459;4;1459 jours d'I.J.;0
1460;4;1460 jours d'I.J.;0
1461;4;1461 jours d'I.J.;0
1462;4;1462 jours d'I.J.;0
1463;4;1463 jours d'I.J.;0
1464;4;1464 jours d'I.J.;0
1465;4;1465 jours d'I.J.;0
1466;4;1466 jours d'I.J.;0
1467;4;1467 jours d'I.J.;0
1468;4;1468 jours d'I.J.;0
1469;4;1469 jours d'I.J.;0
1470;4;1470 jours d'I.J.;0
1471;4;1471 jours d'I.J.;0
1472;4;1472 jours d'I.J.;0
1473;4;1473 jours d'I.J.;0
1474;4;1474 jours d'I.J.;0
1475;4;1475 jours d'I.J.;0
1476;4;1476 jours d'I.J.;0
1477;4;1477 jours d'I.J.;0
1478;4;1478 jours d'I.J.;0
1479;4;1479 jours d'I.J.;0
1480;4;1480 jours d'I.J.;0
1481;4;1481 jours d'I.J.;0
1482;4;1482 jours d'I.J.;0
1483;4;1483 jours d'I.J.;0
1484;4;1484 jours d'I.J.;0
1485;4;1485 jours d'I.J.;0
1486;4;1486 jours d'I.J.;0
1487;4;1487 jours d'I.J.;0
1488;4;1488 jours d'I.J.;0
1489;4;1489 jours d'I.J.;0
1490;4;1490 jours d'I.J.;0
1491;4;1491 jours d'I.J.;0
1492;4;1492 jours d'I.J.;0
1493;4;1493 jours d'I.J.;0
1494;4;1494 jours d'I.J.;0
1495;4;1495 jours d'I.J.;0
1496;4;1496 jours d'I.J.;0
1497;4;1497 jours d'I.J.;0
1498;4;1498 jours d'I.J.;0
1499;4;1499 jours d'I.J.;0
1550;4;1550 jours d'I.J.;0
1551;4;1551 jours d'I.J.;0
-977;7;-977 jours d'I.J.;0
-976;7;-976 jours d'I.J.;0
-975;7;-975 jours d'I.J.;0
-974;7;-974 jours d'I.J.;0
-973;7;-973 jours d'I.J.;0
-972;7;-972 jours d'I.J.;0
-971;7;-971 jours d'I.J.;0
-1255;7;-1255 jours d'I.J.;0
-1254;7;-1254 jours d'I.J.;0
-1253;7;-1253 jours d'I.J.;0
-1252;7;-1252 jours d'I.J.;0
-1251;7;-1251 jours d'I.J.;0
-1250;7;-1250 jours d'I.J.;0
-1249;7;-1249 jours d'I.J.;0
-1248;7;-1248 jours d'I.J.;0
-1247;7;-1247 jours d'I.J.;0
-1246;7;-1246 jours d'I.J.;0
-1245;7;-1245 jours d'I.J.;0
-1244;7;-1244 jours d'I.J.;0
-1243;7;-1243 jours d'I.J.;0
-1242;7;-1242 jours d'I.J.;0
-1241;7;-1241 jours d'I.J.;0
-1240;7;-1240 jours d'I.J.;0
-1239;7;-1239 jours d'I.J.;0
-1238;7;-1238 jours d'I.J.;0
-1237;7;-1237 jours d'I.J.;0
-1236;7;-1236 jours d'I.J.;0
-1235;7;-1235 jours d'I.J.;0
-1234;7;-1234 jours d'I.J.;0
-1233;7;-1233 jours d'I.J.;0
-1232;7;-1232 jours d'I.J.;0
-1231;7;-1231 jours d'I.J.;0
-1230;7;-1230 jours d'I.J.;0
-1229;7;-1229 jours d'I.J.;0
-1228;7;-1228 jours d'I.J.;0
-1227;7;-1227 jours d'I.J.;0
-1226;7;-1226 jours d'I.J.;0
-1225;7;-1225 jours d'I.J.;0
-1224;7;-1224 jours d'I.J.;0
-1223;7;-1223 jours d'I.J.;0
-1910;7;-1910 jours d'I.J.;0
-1909;7;-1909 jours d'I.J.;0
-1908;7;-1908 jours d'I.J.;0
-1907;7;-1907 jours d'I.J.;0
-1906;7;-1906 jours d'I.J.;0
-1905;7;-1905 jours d'I.J.;0
-1904;7;-1904 jours d'I.J.;0
-1903;7;-1903 jours d'I.J.;0
-1902;7;-1902 jours d'I.J.;0
-1901;7;-1901 jours d'I.J.;0
-1900;7;-1900 jours d'I.J.;0
-1899;7;-1899 jours d'I.J.;0
-1898;7;-1898 jours d'I.J.;0
-1897;7;-1897 jours d'I.J.;0
-1896;7;-1896 jours d'I.J.;0
-1895;7;-1895 jours d'I.J.;0
-1894;7;-1894 jours d'I.J.;0
1198;4;1198 jours d'I.J.;0
-163;7;-163 jours d'I.J.;0
-162;7;-162 jours d'I.J.;0
-161;7;-161 jours d'I.J.;0
-160;7;-160 jours d'I.J.;0
-159;7;-159 jours d'I.J.;0
-158;7;-158 jours d'I.J.;0
-157;7;-157 jours d'I.J.;0
-156;7;-156 jours d'I.J.;0
-155;7;-155 jours d'I.J.;0
-154;7;-154 jours d'I.J.;0
-153;7;-153 jours d'I.J.;0
-152;7;-152 jours d'I.J.;0
-151;7;-151 jours d'I.J.;0
-150;7;-150 jours d'I.J.;0
-149;7;-149 jours d'I.J.;0
-148;7;-148 jours d'I.J.;0
-147;7;-147 jours d'I.J.;0
-146;7;-146 jours d'I.J.;0
-145;7;-145 jours d'I.J.;0
-144;7;-144 jours d'I.J.;0
-143;7;-143 jours d'I.J.;0
-142;7;-142 jours d'I.J.;0
-141;7;-141 jours d'I.J.;0
-140;7;-140 jours d'I.J.;0
-139;7;-139 jours d'I.J.;0
-138;7;-138 jours d'I.J.;0
-137;7;-137 jours d'I.J.;0
-136;7;-136 jours d'I.J.;0
-135;7;-135 jours d'I.J.;0
-134;7;-134 jours d'I.J.;0
-133;7;-133 jours d'I.J.;0
-132;7;-132 jours d'I.J.;0
-131;7;-131 jours d'I.J.;0
-130;7;-130 jours d'I.J.;0
-129;7;-129 jours d'I.J.;0
-128;7;-128 jours d'I.J.;0
-127;7;-127 jours d'I.J.;0
-126;7;-126 jours d'I.J.;0
-125;7;-125 jours d'I.J.;0
-124;7;-124 jours d'I.J.;0
-123;7;-123 jours d'I.J.;0
-122;7;-122 jours d'I.J.;0
-121;7;-121 jours d'I.J.;0
-120;7;-120 jours d'I.J.;0
-119;7;-119 jours d'I.J.;0
-118;7;-118 jours d'I.J.;0
-117;7;-117 jours d'I.J.;0
-116;7;-116 jours d'I.J.;0
816;4;816 jours d'I.J.;0
817;4;817 jours d'I.J.;0
818;4;818 jours d'I.J.;0
819;4;819 jours d'I.J.;0
820;4;820 jours d'I.J.;0
821;4;821 jours d'I.J.;0
-1856;7;-1856 jours d'I.J.;0
-1855;7;-1855 jours d'I.J.;0
-1854;7;-1854 jours d'I.J.;0
-1853;7;-1853 jours d'I.J.;0
-1852;7;-1852 jours d'I.J.;0
-1851;7;-1851 jours d'I.J.;0
-1803;7;-1803 jours d'I.J.;0
-2000;7;-2000 jours d'I.J.;0
-1999;7;-1999 jours d'I.J.;0
-1998;7;-1998 jours d'I.J.;0
-1997;7;-1997 jours d'I.J.;0
-1996;7;-1996 jours d'I.J.;0
-1995;7;-1995 jours d'I.J.;0
-1994;7;-1994 jours d'I.J.;0
-1993;7;-1993 jours d'I.J.;0
-1992;7;-1992 jours d'I.J.;0
-1991;7;-1991 jours d'I.J.;0
-1990;7;-1990 jours d'I.J.;0
-1989;7;-1989 jours d'I.J.;0
-1988;7;-1988 jours d'I.J.;0
-1987;7;-1987 jours d'I.J.;0
-1986;7;-1986 jours d'I.J.;0
-1985;7;-1985 jours d'I.J.;0
-1984;7;-1984 jours d'I.J.;0
-1983;7;-1983 jours d'I.J.;0
-1982;7;-1982 jours d'I.J.;0
-1981;7;-1981 jours d'I.J.;0
-1980;7;-1980 jours d'I.J.;0
-1979;7;-1979 jours d'I.J.;0
-1978;7;-1978 jours d'I.J.;0
-1977;7;-1977 jours d'I.J.;0
-1976;7;-1976 jours d'I.J.;0
-1975;7;-1975 jours d'I.J.;0
-1974;7;-1974 jours d'I.J.;0
-1973;7;-1973 jours d'I.J.;0
-1972;7;-1972 jours d'I.J.;0
-1971;7;-1971 jours d'I.J.;0
-1970;7;-1970 jours d'I.J.;0
-1969;7;-1969 jours d'I.J.;0
-1968;7;-1968 jours d'I.J.;0
-1967;7;-1967 jours d'I.J.;0
-1966;7;-1966 jours d'I.J.;0
-1965;7;-1965 jours d'I.J.;0
-1964;7;-1964 jours d'I.J.;0
-1963;7;-1963 jours d'I.J.;0
-1962;7;-1962 jours d'I.J.;0
-1961;7;-1961 jours d'I.J.;0
-1960;7;-1960 jours d'I.J.;0
-1959;7;-1959 jours d'I.J.;0
-1958;7;-1958 jours d'I.J.;0
-170;7;-170 jours d'I.J.;0
-169;7;-169 jours d'I.J.;0
-168;7;-168 jours d'I.J.;0
-167;7;-167 jours d'I.J.;0
-166;7;-166 jours d'I.J.;0
-165;7;-165 jours d'I.J.;0
-164;7;-164 jours d'I.J.;0
-870;7;-870 jours d'I.J.;0
-869;7;-869 jours d'I.J.;0
-868;7;-868 jours d'I.J.;0
-867;7;-867 jours d'I.J.;0
-866;7;-866 jours d'I.J.;0
-865;7;-865 jours d'I.J.;0
-864;7;-864 jours d'I.J.;0
1707;4;1707 jours d'I.J.;0
1708;4;1708 jours d'I.J.;0
1709;4;1709 jours d'I.J.;0
1710;4;1710 jours d'I.J.;0
1711;4;1711 jours d'I.J.;0
1712;4;1712 jours d'I.J.;0
1713;4;1713 jours d'I.J.;0
1714;4;1714 jours d'I.J.;0
1715;4;1715 jours d'I.J.;0
1716;4;1716 jours d'I.J.;0
1717;4;1717 jours d'I.J.;0
1718;4;1718 jours d'I.J.;0
1719;4;1719 jours d'I.J.;0
1720;4;1720 jours d'I.J.;0
1721;4;1721 jours d'I.J.;0
1722;4;1722 jours d'I.J.;0
1723;4;1723 jours d'I.J.;0
1724;4;1724 jours d'I.J.;0
1725;4;1725 jours d'I.J.;0
1726;4;1726 jours d'I.J.;0
1727;4;1727 jours d'I.J.;0
1728;4;1728 jours d'I.J.;0
1729;4;1729 jours d'I.J.;0
1730;4;1730 jours d'I.J.;0
1731;4;1731 jours d'I.J.;0
1732;4;1732 jours d'I.J.;0
1733;4;1733 jours d'I.J.;0
1734;4;1734 jours d'I.J.;0
1735;4;1735 jours d'I.J.;0
1736;4;1736 jours d'I.J.;0
1737;4;1737 jours d'I.J.;0
-397;7;-397 jours d'I.J.;0
-396;7;-396 jours d'I.J.;0
-395;7;-395 jours d'I.J.;0
-394;7;-394 jours d'I.J.;0
-393;7;-393 jours d'I.J.;0
-392;7;-392 jours d'I.J.;0
-391;7;-391 jours d'I.J.;0
-390;7;-390 jours d'I.J.;0
-389;7;-389 jours d'I.J.;0
-388;7;-388 jours d'I.J.;0
-387;7;-387 jours d'I.J.;0
-386;7;-386 jours d'I.J.;0
-1137;7;-1137 jours d'I.J.;0
-1136;7;-1136 jours d'I.J.;0
-1135;7;-1135 jours d'I.J.;0
-1134;7;-1134 jours d'I.J.;0
-1133;7;-1133 jours d'I.J.;0
-1132;7;-1132 jours d'I.J.;0
-1131;7;-1131 jours d'I.J.;0
-1130;7;-1130 jours d'I.J.;0
-1129;7;-1129 jours d'I.J.;0
-1128;7;-1128 jours d'I.J.;0
-1127;7;-1127 jours d'I.J.;0
-1126;7;-1126 jours d'I.J.;0
-1125;7;-1125 jours d'I.J.;0
-1124;7;-1124 jours d'I.J.;0
-1123;7;-1123 jours d'I.J.;0
-1122;7;-1122 jours d'I.J.;0
-1121;7;-1121 jours d'I.J.;0
-1120;7;-1120 jours d'I.J.;0
1633;4;1633 jours d'I.J.;0
1634;4;1634 jours d'I.J.;0
1635;4;1635 jours d'I.J.;0
1636;4;1636 jours d'I.J.;0
1637;4;1637 jours d'I.J.;0
1638;4;1638 jours d'I.J.;0
1639;4;1639 jours d'I.J.;0
1640;4;1640 jours d'I.J.;0
1641;4;1641 jours d'I.J.;0
1642;4;1642 jours d'I.J.;0
1643;4;1643 jours d'I.J.;0
1644;4;1644 jours d'I.J.;0
1645;4;1645 jours d'I.J.;0
1646;4;1646 jours d'I.J.;0
1647;4;1647 jours d'I.J.;0
1648;4;1648 jours d'I.J.;0
1649;4;1649 jours d'I.J.;0
1650;4;1650 jours d'I.J.;0
1651;4;1651 jours d'I.J.;0
1652;4;1652 jours d'I.J.;0
1653;4;1653 jours d'I.J.;0
1654;4;1654 jours d'I.J.;0
1655;4;1655 jours d'I.J.;0
1656;4;1656 jours d'I.J.;0
1657;4;1657 jours d'I.J.;0
1658;4;1658 jours d'I.J.;0
1659;4;1659 jours d'I.J.;0
1660;4;1660 jours d'I.J.;0
1661;4;1661 jours d'I.J.;0
1662;4;1662 jours d'I.J.;0
1663;4;1663 jours d'I.J.;0
1664;4;1664 jours d'I.J.;0
1665;4;1665 jours d'I.J.;0
1666;4;1666 jours d'I.J.;0
1667;4;1667 jours d'I.J.;0
1668;4;1668 jours d'I.J.;0
1669;4;1669 jours d'I.J.;0
1670;4;1670 jours d'I.J.;0
1671;4;1671 jours d'I.J.;0
1672;4;1672 jours d'I.J.;0
1673;4;1673 jours d'I.J.;0
1674;4;1674 jours d'I.J.;0
1675;4;1675 jours d'I.J.;0
-1893;7;-1893 jours d'I.J.;0
-1892;7;-1892 jours d'I.J.;0
-1891;7;-1891 jours d'I.J.;0
-1890;7;-1890 jours d'I.J.;0
-1889;7;-1889 jours d'I.J.;0
-1888;7;-1888 jours d'I.J.;0
-1887;7;-1887 jours d'I.J.;0
-1886;7;-1886 jours d'I.J.;0
-1885;7;-1885 jours d'I.J.;0
-1884;7;-1884 jours d'I.J.;0
-1883;7;-1883 jours d'I.J.;0
-860;7;-860 jours d'I.J.;0
-859;7;-859 jours d'I.J.;0
-858;7;-858 jours d'I.J.;0
-857;7;-857 jours d'I.J.;0
-856;7;-856 jours d'I.J.;0
-855;7;-855 jours d'I.J.;0
-854;7;-854 jours d'I.J.;0
-354;7;-354 jours d'I.J.;0
-353;7;-353 jours d'I.J.;0
-352;7;-352 jours d'I.J.;0
-351;7;-351 jours d'I.J.;0
-1222;7;-1222 jours d'I.J.;0
-1221;7;-1221 jours d'I.J.;0
-1220;7;-1220 jours d'I.J.;0
-1219;7;-1219 jours d'I.J.;0
-1218;7;-1218 jours d'I.J.;0
-1217;7;-1217 jours d'I.J.;0
-1216;7;-1216 jours d'I.J.;0
-1215;7;-1215 jours d'I.J.;0
-1214;7;-1214 jours d'I.J.;0
-1213;7;-1213 jours d'I.J.;0
-1212;7;-1212 jours d'I.J.;0
-1211;7;-1211 jours d'I.J.;0
-1210;7;-1210 jours d'I.J.;0
-1209;7;-1209 jours d'I.J.;0
-1208;7;-1208 jours d'I.J.;0
-1207;7;-1207 jours d'I.J.;0
-1206;7;-1206 jours d'I.J.;0
-1205;7;-1205 jours d'I.J.;0
-1204;7;-1204 jours d'I.J.;0
-1203;7;-1203 jours d'I.J.;0
-1202;7;-1202 jours d'I.J.;0
-1201;7;-1201 jours d'I.J.;0
-1200;7;-1200 jours d'I.J.;0
-1199;7;-1199 jours d'I.J.;0
-1198;7;-1198 jours d'I.J.;0
-1197;7;-1197 jours d'I.J.;0
-51;7;-51 jours d'I.J.;0
-50;7;-50 jours d'I.J.;0
-49;7;-49 jours d'I.J.;0
-48;7;-48 jours d'I.J.;0
-47;7;-47 jours d'I.J.;0
-46;7;-46 jours d'I.J.;0
-45;7;-45 jours d'I.J.;0
-44;7;-44 jours d'I.J.;0
-43;7;-43 jours d'I.J.;0
-42;7;-42 jours d'I.J.;0
-41;7;-41 jours d'I.J.;0
-40;7;-40 jours d'I.J.;0
-39;7;-39 jours d'I.J.;0
-38;7;-38 jours d'I.J.;0
-37;7;-37 jours d'I.J.;0
-36;7;-36 jours d'I.J.;0
-35;7;-35 jours d'I.J.;0
-34;7;-34 jours d'I.J.;0
-33;7;-33 jours d'I.J.;0
-32;7;-32 jours d'I.J.;0
-31;7;-31 jours d'I.J.;0
-30;7;-30 jours d'I.J.;0
-29;7;-29 jours d'I.J.;0
-28;6;-28 jours d'I.J.;0
-27;6;-27 jours d'I.J.;0
-26;6;-26 jours d'I.J.;0
-25;6;-25 jours d'I.J.;0
-24;6;-24 jours d'I.J.;0
-23;6;-23 jours d'I.J.;0
-22;6;-22 jours d'I.J.;0
-21;6;-21 jours d'I.J.;0
1552;4;1552 jours d'I.J.;0
1553;4;1553 jours d'I.J.;0
1554;4;1554 jours d'I.J.;0
1555;4;1555 jours d'I.J.;0
1556;4;1556 jours d'I.J.;0
1557;4;1557 jours d'I.J.;0
1558;4;1558 jours d'I.J.;0
1559;4;1559 jours d'I.J.;0
1560;4;1560 jours d'I.J.;0
1561;4;1561 jours d'I.J.;0
1562;4;1562 jours d'I.J.;0
1563;4;1563 jours d'I.J.;0
1564;4;1564 jours d'I.J.;0
1565;4;1565 jours d'I.J.;0
1566;4;1566 jours d'I.J.;0
1567;4;1567 jours d'I.J.;0
1568;4;1568 jours d'I.J.;0
1569;4;1569 jours d'I.J.;0
1570;4;1570 jours d'I.J.;0
1571;4;1571 jours d'I.J.;0
1192;4;1192 jours d'I.J.;0
1193;4;1193 jours d'I.J.;0
1194;4;1194 jours d'I.J.;0
1195;4;1195 jours d'I.J.;0
1196;4;1196 jours d'I.J.;0
1197;4;1197 jours d'I.J.;0
-1089;7;-1089 jours d'I.J.;0
-1088;7;-1088 jours d'I.J.;0
-1087;7;-1087 jours d'I.J.;0
-1086;7;-1086 jours d'I.J.;0
-1085;7;-1085 jours d'I.J.;0
-1084;7;-1084 jours d'I.J.;0
-1083;7;-1083 jours d'I.J.;0
-1082;7;-1082 jours d'I.J.;0
-1081;7;-1081 jours d'I.J.;0
-1080;7;-1080 jours d'I.J.;0
-1079;7;-1079 jours d'I.J.;0
-1078;7;-1078 jours d'I.J.;0
-1077;7;-1077 jours d'I.J.;0
-1076;7;-1076 jours d'I.J.;0
-1075;7;-1075 jours d'I.J.;0
-1074;7;-1074 jours d'I.J.;0
-1073;7;-1073 jours d'I.J.;0
-1072;7;-1072 jours d'I.J.;0
-1071;7;-1071 jours d'I.J.;0
-1070;7;-1070 jours d'I.J.;0
-1069;7;-1069 jours d'I.J.;0
-1068;7;-1068 jours d'I.J.;0
-1067;7;-1067 jours d'I.J.;0
-1066;7;-1066 jours d'I.J.;0
-1065;7;-1065 jours d'I.J.;0
-1064;7;-1064 jours d'I.J.;0
-1063;7;-1063 jours d'I.J.;0
-1062;7;-1062 jours d'I.J.;0
-1061;7;-1061 jours d'I.J.;0
