SEE_RSQ_NUM;SEE_BUR_NUM;SEE_CTN_NUM;ATV_COD_STR;SEE_RSQ_LIB;GRT_ACT_NUM;CTN_COD_FIN;GFI_COD_FIN;CTN_COD_CAL;GFC_NUM_CAL;TOP_TAR_IND;RSQ_BUR_IND;RSQ_BEN_IND;RSQ_DOC_IND;TAU_ECR_RDO;RSQ_CGL_IND;RSQ_ETT_IND;RSQ_SAL_IND;RSQ_EFF_IND;RSQ_HRE_IND;RSQ_COT_IND;RSQ_EFF_NGL;RSQ_BAT_IND;RSQ_EXC_IND;TEC_COL
291AE;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
291AE;N;AA;X;Fabrication de moteurs autres que pour les aéronefs, les automobiles, les motocycles. Fabrication de turbines, de compresseurs .;10;AA;034;AA;034;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
291AF;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
291AF;N;AA;X;Fabrication de composants mécaniques : transmissions hydrauliques et pneumatiques, turbines, compresseurs, roulements, matrices, poinçons, moules et modèles, or;10;AA;34;AA;34;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
291CA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
291CA;N;AA;X;Fabrication de compresseurs;09;AA;034;AA;034;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
291CB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
291CB;N;AA;X;Fabrication de pompes;09;AA;035;AA;035;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
291DA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
291DA;N;AA;X;Fabrication de transmissions hydrauliques et pneumatiques;09;AA;035;AA;035;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
291FA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
291FA;N;AA;X;Fabrication d'articles de robinetterie;13;AA;032;AA;032;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
291FB;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
291FB;N;AA;X;Fabrication de pompes et d'articles de robinetterie.;13;AA;32;AA;32;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
291HA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
291HA;N;AA;X;Fabrication de roulements;14;AA;064;AA;064;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
291JC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
291JC;N;AA;X;Fabrication d'organes mécaniques de transmission (dont chaînes);11;AA;019;AA;019;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292AA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292AA;N;AA;X;Fabrication et installation de fours et brûleurs;08;AA;033;AA;033;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292CA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292CA;N;AA;X;Fabrication associée ou non au montage et/ou à l'entretien d'ascenseurs, monte-charges et escaliers mécaniques;18;AA;049;AA;049;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292DA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292DA;N;AA;X;Fabrication d'équipements de levage et de manutention;10;AA;020;AA;020;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292DB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292DB;N;AA;X;Fabrication d'équipements de levage et de manutention de série;10;AA;042;AA;042;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292DC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292DC;N;AA;X;Fabrication d'outillage spécialisé de bord ou de garage;16;AA;042;AA;042;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292DD;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292DD;N;AA;X;Fabrication d'équipements de levage/manutention, d'outillages spécialisés de bord ou de garage;16;AA;042;AA;042;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292FA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292FA;N;AA;X;Fabrication de matériels aérauliques et thermiques;08;AA;033;AA;033;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292FB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292FB;N;AA;X;Fabrication et installation associées de matériels aérauliques;08;AA;049;AA;049;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292FC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292FC;N;AA;X;Fabrication de matériels frigorifiques industriels;11;AA;033;AA;033;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292FD;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292FD;N;AA;X;Fabrication et installation associées de matériels frigorifiques industriels;11;AA;049;AA;049;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292FG;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292FG;N;AA;X;Fabrication de matériels aérauliques et thermiques. Fabrication de matériels frigorifiques industriels;11;AA;033;AA;033;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292FH;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292FH;N;AA;X;Fabrication et installation associées de matériels industriels aérauliques ou frigorifiques;11;AA;049;AA;049;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292FI;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
292FI;N;AA;X;Fabrication, installation, entretien, réparation de matériels aérauliques et thermiques, de fours et de brûleurs, d'appareils frigorifiques domestiques et indus;8;AA;33;AA;33;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
292JC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292JC;N;AA;X;Fabrication d'appareils de pesage ou de bascules et ponts-bascules;22;AA;064;AA;064;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292KA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
292KA;N;AA;X;Fabrication de matériel d'incendie;09;AA;035;AA;035;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
293AA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
293AA;N;AA;X;Fabrication de tracteurs agricoles;16;AA;029;AA;029;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
293CA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
293CA;N;AA;X;Réparation de matériel agricole;12;AA;030;AA;030;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
293DA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
293DA;N;AA;X;Fabrication de matériel agricole;10;AA;029;AA;029;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
293DB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
293DB;N;AA;X;Fabrication de tracteurs et matériels agricoles;10;AA;029;AA;029;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
293DC;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
293DC;N;AA;X;Fabrication et/ou réparation d'engins mobiles et systèmes pour : la construction, les mines, le forage, la préparation des minerais et matériaux, le matériel ag;10;AA;29;AA;29;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
294AB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
294AB;N;AA;X;Fabrication de machines-outils à métaux ou de machines pour l'essai des métaux;11;AA;019;AA;019;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
294BA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
294BA;N;AA;X;Fabrication de machines-outils à bois;10;AA;019;AA;019;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
294DA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
294DA;N;AA;X;Fabrication de matériel de soudage;10;AA;019;AA;019;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
294EB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
294EB;N;AA;X;Reconstruction et réparation de machines-outils;10;AA;013;AA;013;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295AC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295AC;N;AA;X;Fabrication de matériel pour la métallurgie ou la fonderie;11;AA;019;AA;019;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295CA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295CA;N;AA;X;Fabrication de matériel de travaux publics;10;AA;040;AA;040;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295CD;B;BB;;;00;BB;021;BB;021;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295CD;N;BB;;Entretien et réparation des matériels du bâtiment et des travaux publics (dépendant d'une entreprise de bâtiment ou de travaux publics);17;BB;008;BB;008;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295CE;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295CE;N;AA;X;Fabrication de matériel pour les mines, le forage ou la préparation mécanique des minerais et des matériaux;11;AA;041;AA;041;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295EB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295EB;N;AA;X;Fabrication de machines pour les industries chimiques ou alimentaires;11;AA;039;AA;039;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295EC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295EC;N;AA;X;Fabrication de machines pour les industries de process (chimie, alimentation, plasturgie, caoutchouc);11;AA;039;AA;039;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295GF;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295GF;N;AA;X;Fabrication de machines et matériels pour le textile, le cuir ou la chaussure;22;AA;031;AA;031;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295JA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295JA;N;AA;X;Fabrication de machines pour les industries du papier et du carton;10;AA;031;AA;031;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295JB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295JB;N;AA;X;Fabrication de machines et matériels pour les industries textile, du cuir, de la chaussure, du papier-carton;10;AA;031;AA;031;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295MA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295MA;N;AA;X;Fabrication de machines pour les industries du caoutchouc et du plastique;10;AA;039;AA;039;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295NA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295NA;N;AA;X;Fabrication de moules;10;AA;018;AA;018;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295NB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295NB;N;AA;X;Fabrication de modèles;13;AA;018;AA;018;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295NC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295NC;N;AA;X;Fabrication de matrices, poinçons, moules et modèles;13;AA;018;AA;018;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295PB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
295PB;N;AA;X;Fabrication de machines spécialisées ou de machines-outils diverses, notamment pour les industries de la céramique et du verre;11;AA;019;AA;019;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
296AA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
296AA;N;AA;X;Fabrication de véhicules blindés;16;AA;028;AA;028;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
296AC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
296AC;N;AA;X;Fabrication de munitions ou d'armes (avec outillage mécanique);13;AA;025;AA;025;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
297AA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
297AA;N;AA;X;Fabrication d'appareils frigorifiques domestiques;11;AA;033;AA;033;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
297AE;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
297AE;N;AA;X;Fabrication d'appareils ménagers électriques (hors réfrigérateurs);22;AA;056;AA;056;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
297CA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
297CA;N;AA;X;Fabrication d'appareils ménagers non électriques;08;AA;033;AA;033;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
297CB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
297CB;N;AA;X;Fabrication d'appareils frigorifiques domestiques, d'appareils ménagers non électriques.;08;AA;033;AA;033;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
300AA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
300AA;N;AA;X;Fabrication de machines de bureau;15;AA;045;AA;045;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
300CA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
300CA;N;AA;X;Fabrication d'ordinateurs et d'autres équipements informatiques;15;AA;045;AA;045;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
311AB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
311AB;N;AA;X;Fabrication de moteurs, génératrices et transformateurs électriques de petite, moyenne et grande puissance, ou de matériel de petite traction électrique;22;AA;044;AA;044;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
311CA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
311CA;N;AA;X;Réparation de matériels électriques;18;AA;044;AA;044;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
312AC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
312AC;N;AA;X;Fabrication d'appareillage électrique d'installation;18;AA;050;AA;050;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
312AD;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
312AD;N;AA;X;Fabrication de matériel électrique à basse tension;22;AA;044;AA;044;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
312AE;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
312AE;N;AA;X;Fabrication de matériels électriques, électromagnétiques industriels (moteurs, génératrices, transformateurs, appareillage);22;AA;044;AA;044;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
312AF;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
312AF;N;AA;X;Fabrication d'appareillage électrique d'installation, montage de petit matériel électrique;18;AA;050;AA;050;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
312AG;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
312AG;N;AA;X;Fabrication, réparation, entretien de : matériels électriques, électromagnétiques industriels, appareillages électriques d'installation, accumulateurs, isolateu;22;AA;44;AA;44;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
312BA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
312BA;N;AA;X;Fabrication de matériel de distribution et de commande électrique pour haute tension;18;AA;044;AA;044;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
313ZA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
313ZA;N;AA;X;Fabrication de fils et câbles isolés;18;AA;048;AA;048;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
314ZA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
314ZA;N;AA;X;Fabrication de piles électriques. Fabrication d'appareils électriques autonomes;18;AA;006;AA;006;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
314ZC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
314ZC;N;AA;X;Fabrication d'accumulateurs ou d'isolateurs en verre ou en céramique;21;AA;051;AA;051;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
314ZD;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
314ZD;N;AA;X;Fabrication d'accumulateurs, isolateurs et lampes électriques;21;AA;051;AA;051;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
315AA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
315AA;N;AA;X;Fabrication de lampes électriques;18;AA;051;AA;051;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
315CA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
315CA;N;AA;X;Fabrication de matériel d'éclairage;18;AA;006;AA;006;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
315CB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
315CB;N;AA;X;Fabrication de piles électriques, d'appareils électriques autonomes, de matériel d'éclairage et de condensateurs;18;AA;006;AA;006;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
316AA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
316AA;N;AA;X;Fabrication de matériels électriques pour moteurs et véhicules;18;AA;055;AA;055;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
316CA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
316CA;N;AA;X;Fabrication  de matériel électromagnétique industriel;18;AA;044;AA;044;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
316DC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
316DC;N;AA;X;Montage de petit matériel électrique;18;AA;050;AA;050;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
316DG;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
316DG;N;EE;X;Fabrication d'électrodes pour l'électrométallurgie et l'électrochimie en graphite, carbone amorphe, de charbon artificiel à usage électrique;06;EE;004;EE;004;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
316DH;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
316DH;N;AA;X;Fabrication de matériel de signalisation ou de contrôle et de sécurité (y compris pour voies ferrées);22;AA;027;AA;027;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
321AB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
321AB;N;AA;X;Fabrication de condensateurs;18;AA;006;AA;006;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
321AC;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
321AC;N;AA;X;Fabrication de composants passifs ou de résistances et d'éléments chauffants industriels;22;AA;053;AA;053;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
321BA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
321BA;N;AA;X;Fabrication de composants électroniques actifs;18;AA;053;AA;053;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
321BB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
321BB;N;AA;X;Fabrication de matériels électroniques de réception, d'enregistrement (son, image), d'imagerie médicale, de composants (actifs, passifs) et d'éléments chauffan;18;AA;053;AA;053;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
321BC;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
321BC;N;AA;X;Fabrication, installation, entretien, réparation de : matériels et appareils électroniques de réception, de téléphonie, d'enregistrement, d'imagerie médicale, d;18;AA;53;AA;53;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
322AA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
322AA;N;AA;X;Construction de matériel professionnel électronique et radio-électrique;18;AA;053;AA;053;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
322BA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
322BA;N;AA;X;Fabrication et installation d'appareils de téléphonie;15;AA;052;AA;052;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
323ZA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
323ZA;N;AA;X;Fabrication d'appareils de réception du son et de l'image;15;AA;053;AA;053;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
323ZB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
323ZB;N;AA;X;Fabrication d'appareils enregistrement et de reproduction du son et de l'image;15;AA;053;AA;053;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
331AA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
331AA;N;AA;X;Fabrication de matériel d'imagerie médicale et de radiologie;23;AA;053;AA;053;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
331BA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
331BA;N;AA;X;Fabrication de matériel médico-chirurgical et de prothèses;26;AA;065;AA;065;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
331BB;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
331BB;N;AA;X;Prothèse dentaire : ateliers de prothèse dentaire;26;AA;066;AA;066;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
331BC;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
331BC;N;AA;X;Fabrication, réparation de matériel médico-chirurgical, de prothèses y compris dentaires, d'instruments de précision, d'optique, d'horlogerie, de laboratoire. E;26;AA;65;AA;65;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
332AE;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
332AE;N;AA;X;Construction de matériels électriques, électroniques ou radioélectriques de bord des aéronefs;22;AA;055;AA;055;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
332AF;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
332AF;N;AA;X;Construction et installation de matériels d'équipement, d'appareils de bord des aéronefs (y compris armement);22;AA;062;AA;062;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
332BA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
332BA;N;AA;X;Fabrication d'appareils de contrôle et de régulation spécifiquement conçus pour l'automatisme industriel d'instruments et appareils électriques et électroniques;22;AA;054;AA;054;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
332BD;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
332BD;N;AA;X;Fabrication de compteurs d'eau et liquides divers,compteurs à gaz, de compteurs pour automobile, taximètres.Fabrication de distributeurs d'hydrocarbures;24;AA;064;AA;064;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
332BH;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
332BH;N;AA;X;Fabrication d'instruments de contrôle et de métrologie et d'autres appareils mécaniques de haute précision;22;AA;027;AA;027;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
332BI;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
332BI;N;AA;X;Fabrication de matériels de précision ou de laboratoire (y compris les armes sans outillage mécanique);22;AA;046;AA;046;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
332BJ;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
332BJ;N;AA;X;Fabrication d'appareils de mesures et de comptage;24;AA;064;AA;064;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
332BK;B;ZZ;X;;0;ZZ;0;ZZ;0;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
332BK;N;AA;X;Fabrication, installation d'appareils de mesure, de comptage, de signalisation, de contrôle, de sécurité, de régulation. Conception et installation de systèmes;22;AA;54;AA;54;;1;0;0;0;0;0;1;1;1;0;0;0;0;0
333ZA;B;ZZ;X;;00;ZZ;000;ZZ;000;;1;0;0;00000;0;0;1;1;1;0;0;0;0;0
